// Data mode  : Standard
// Transmission speed  : 100Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,EOG_L1,EOG_R1,EOG_L2,EOG_R2,EOG_H1,EOG_H2,EOG_V1,EOG_V2
,3824,2018/03/15 01:39:27.15,-2979,9969,-12776,-54,75,-48,84,-129,-132,-10,-18
,3825,2018/03/15 01:39:27.16,-2915,10015,-12824,-48,82,-47,84,-130,-131,-17,-18
,3826,2018/03/15 01:39:27.17,-2905,10019,-12828,-53,75,-45,86,-128,-131,-11,-20
,3827,2018/03/15 01:39:27.18,-2923,10004,-12809,-48,78,-47,81,-126,-128,-15,-17
,3828,2018/03/15 01:39:27.19,-2938,9969,-12760,-46,79,-44,86,-125,-130,-16,-21
,3829,2018/03/15 01:39:27.20,-2924,9982,-12781,-53,73,-50,80,-126,-130,-10,-15
,3830,2018/03/15 01:39:27.21,-2921,9948,-12800,-51,78,-51,81,-129,-132,-13,-15
,3831,2018/03/15 01:39:27.22,-2949,9852,-12758,-56,73,-48,87,-129,-135,-8,-19
,3832,2018/03/15 01:39:27.23,-2891,9836,-12709,-50,82,-49,84,-132,-133,-16,-17
,3833,2018/03/15 01:39:27.24,-2856,9782,-12748,-48,82,-42,91,-130,-133,-17,-24
,3834,2018/03/15 01:39:27.25,-2890,9757,-12733,-48,81,-44,90,-129,-134,-16,-23
,3835,2018/03/15 01:39:27.26,-2928,9691,-12724,-45,89,-44,93,-134,-137,-22,-24
,3836,2018/03/15 01:39:27.27,-2850,9673,-12669,-49,86,-41,99,-135,-140,-18,-29
,3837,2018/03/15 01:39:27.28,-2900,9703,-12717,-45,92,-43,96,-137,-139,-23,-26
,3838,2018/03/15 01:39:27.29,-2965,9678,-12648,-39,99,-36,107,-138,-143,-30,-35
,3839,2018/03/15 01:39:27.30,-2978,9698,-12672,-44,96,-39,104,-140,-143,-26,-32
,3840,2018/03/15 01:39:27.31,-2907,9670,-12756,-41,97,-40,95,-138,-135,-28,-27
,3841,2018/03/15 01:39:27.32,-2877,9771,-12684,-42,84,-33,94,-126,-127,-21,-30
,3842,2018/03/15 01:39:27.33,-2895,9789,-12646,-38,84,-38,86,-122,-124,-23,-24
,3843,2018/03/15 01:39:27.34,-2902,9742,-12652,-39,83,-38,88,-122,-126,-22,-25
,3844,2018/03/15 01:39:27.35,-2881,9789,-12689,-51,72,-54,76,-123,-130,-10,-11
,3845,2018/03/15 01:39:27.36,-2871,9759,-12731,-61,66,-64,64,-127,-128,-2,0
,3846,2018/03/15 01:39:27.37,-2902,9841,-12766,-70,52,-66,59,-122,-125,9,3
,3847,2018/03/15 01:39:27.38,-2895,9833,-12751,-77,44,-81,42,-121,-123,16,19
,3848,2018/03/15 01:39:27.39,-2885,9880,-12816,-84,37,-90,37,-121,-127,23,26
,3849,2018/03/15 01:39:27.40,-2829,9853,-12808,-104,18,-107,19,-122,-126,43,44
,3850,2018/03/15 01:39:27.41,-2836,9895,-12815,-112,12,-123,0,-124,-123,50,61
,3851,2018/03/15 01:39:27.42,-2839,9936,-12785,-132,-14,-123,0,-118,-123,73,61
,3852,2018/03/15 01:39:27.43,-2863,9921,-12821,-139,-24,-140,-23,-115,-117,81,81
,3853,2018/03/15 01:39:27.44,-2885,9886,-12814,-133,-19,-137,-18,-114,-119,76,77
,3854,2018/03/15 01:39:27.45,-2952,9914,-12834,-144,-27,-138,-23,-117,-115,85,80
,3855,2018/03/15 01:39:27.46,-2882,9897,-12702,-134,-14,-131,-8,-120,-123,74,69
,3856,2018/03/15 01:39:27.47,-2871,9936,-12736,-129,-8,-117,5,-121,-122,68,56
,3857,2018/03/15 01:39:27.48,-2986,9896,-12783,-119,-2,-113,5,-117,-118,60,54
,3858,2018/03/15 01:39:27.49,-2900,9933,-12767,-108,8,-105,14,-116,-119,50,45
,3859,2018/03/15 01:39:27.50,-2938,9891,-12750,-113,2,-104,21,-115,-125,55,41
,3860,2018/03/15 01:39:27.51,-2956,9906,-12684,-105,20,-114,13,-125,-127,42,50
,3861,2018/03/15 01:39:27.52,-2859,9854,-12753,-104,21,-93,34,-125,-127,41,29
,3862,2018/03/15 01:39:27.53,-2902,9864,-12760,-95,28,-94,30,-123,-124,33,32
,3863,2018/03/15 01:39:27.54,-2804,9827,-12777,-93,29,-90,36,-122,-126,32,27
,3864,2018/03/15 01:39:27.55,-2874,9839,-12754,-95,28,-87,42,-123,-129,33,22
,3865,2018/03/15 01:39:27.56,-2887,9789,-12732,-89,38,-86,44,-127,-130,25,21
,3866,2018/03/15 01:39:27.57,-2873,9845,-12780,-86,42,-77,54,-128,-131,22,11
,3867,2018/03/15 01:39:27.58,-2817,9820,-12741,-80,47,-74,55,-127,-129,16,9
,3868,2018/03/15 01:39:27.59,-2924,9832,-12746,-69,59,-66,65,-128,-131,5,0
,3869,2018/03/15 01:39:27.60,-2840,9759,-12705,-69,58,-60,72,-127,-132,5,-6
,3870,2018/03/15 01:39:27.61,-2850,9802,-12762,-57,72,-53,78,-129,-131,-7,-12
,3871,2018/03/15 01:39:27.62,-2863,9820,-12805,-51,79,-40,95,-130,-135,-14,-27
,3872,2018/03/15 01:39:27.63,-2903,9822,-12734,-43,89,-36,99,-132,-135,-23,-31
,3873,2018/03/15 01:39:27.64,-2807,9790,-12735,-31,103,-26,110,-134,-136,-36,-42
,3874,2018/03/15 01:39:27.65,-2851,9808,-12692,-27,102,-16,115,-129,-131,-37,-49
,3875,2018/03/15 01:39:27.66,-2921,9803,-12756,-15,110,-12,113,-125,-125,-47,-50
,3876,2018/03/15 01:39:27.67,-2922,9796,-12760,-12,112,-3,127,-124,-130,-50,-62
,3877,2018/03/15 01:39:27.68,-2953,9816,-12727,-6,122,2,134,-128,-132,-58,-68
,3878,2018/03/15 01:39:27.69,-2869,9943,-12736,11,141,13,144,-130,-131,-76,-78
,3879,2018/03/15 01:39:27.70,-2868,9926,-12743,12,137,22,148,-125,-126,-74,-85
,3880,2018/03/15 01:39:27.71,-2911,9865,-12749,21,142,22,145,-121,-123,-81,-83
,3881,2018/03/15 01:39:27.72,-2967,9897,-12716,18,139,22,148,-121,-126,-78,-85
,3882,2018/03/15 01:39:27.73,-2928,9913,-12749,10,133,12,140,-123,-128,-71,-76
,3883,2018/03/15 01:39:27.74,-2963,9886,-12791,11,137,12,140,-126,-128,-74,-76
,3884,2018/03/15 01:39:27.75,-2910,9883,-12749,8,131,16,142,-123,-126,-69,-79
,3885,2018/03/15 01:39:27.76,-2958,9858,-12739,12,134,12,135,-122,-123,-73,-73
,3886,2018/03/15 01:39:27.77,-2951,9792,-12824,11,132,16,139,-121,-123,-71,-77
,3887,2018/03/15 01:39:27.78,-2906,9772,-12762,9,128,13,134,-119,-121,-68,-73
,3888,2018/03/15 01:39:27.79,-2880,9789,-12630,18,137,13,136,-119,-123,-77,-74
,3889,2018/03/15 01:39:27.80,-2907,9797,-12653,10,130,18,142,-120,-124,-70,-80
,3890,2018/03/15 01:39:27.81,-2902,9799,-12628,16,137,15,138,-121,-123,-76,-76
,3891,2018/03/15 01:39:27.82,-2893,9893,-12688,22,147,19,147,-125,-128,-84,-83
,3892,2018/03/15 01:39:27.83,-2889,9888,-12783,12,139,23,157,-127,-134,-75,-90
,3893,2018/03/15 01:39:27.84,-2878,9950,-12829,17,147,16,147,-130,-131,-82,-81
,3894,2018/03/15 01:39:27.85,-2883,9950,-12869,15,139,14,145,-124,-131,-77,-79
,3895,2018/03/15 01:39:27.86,-2853,9892,-12864,4,131,2,127,-127,-125,-67,-64
,3896,2018/03/15 01:39:27.87,-2860,9997,-12755,-3,126,-1,132,-129,-133,-61,-65
,3897,2018/03/15 01:39:27.88,-2835,9959,-12772,-6,123,-3,129,-129,-132,-58,-63
,3898,2018/03/15 01:39:27.89,-2867,9941,-12753,1,132,-12,120,-131,-132,-66,-54
,3899,2018/03/15 01:39:27.90,-2815,9902,-12746,-12,118,-5,128,-130,-133,-53,-61
,3900,2018/03/15 01:39:27.91,-2829,9841,-12788,-14,112,-8,122,-126,-130,-49,-57
,3901,2018/03/15 01:39:27.92,-2809,9830,-12779,-7,121,-11,118,-128,-129,-57,-53
,3902,2018/03/15 01:39:27.93,-2958,9762,-12802,-10,118,-6,127,-128,-133,-54,-60
,3903,2018/03/15 01:39:27.94,-2968,9796,-12753,-15,117,-11,124,-132,-135,-51,-56
,3904,2018/03/15 01:39:27.95,-2923,9769,-12717,-16,116,-7,130,-132,-137,-50,-61
,3905,2018/03/15 01:39:27.96,-2951,9742,-12699,-16,116,-16,116,-132,-132,-50,-50
,3906,2018/03/15 01:39:27.97,-2910,9730,-12687,-20,109,-19,112,-129,-131,-44,-46
,3907,2018/03/15 01:39:27.98,-2882,9766,-12703,-29,97,-26,103,-126,-129,-34,-38
,3908,2018/03/15 01:39:27.99,-2921,9733,-12712,-25,102,-28,102,-127,-130,-38,-37
,3909,2018/03/15 01:39:28.00,-2990,9786,-12797,-32,96,-25,109,-128,-134,-32,-42
,3910,2018/03/15 01:39:28.01,-2934,9779,-12727,-32,98,-31,103,-130,-134,-33,-36
,3911,2018/03/15 01:39:28.02,-2916,9824,-12715,-31,102,-26,112,-133,-138,-35,-43
,3912,2018/03/15 01:39:28.03,-2934,9781,-12744,-31,103,-22,115,-134,-137,-36,-46
,3913,2018/03/15 01:39:28.04,-2892,9807,-12720,-24,111,-26,112,-135,-138,-43,-43
,3914,2018/03/15 01:39:28.05,-2849,9832,-12709,-32,104,-25,114,-136,-139,-36,-44
,3915,2018/03/15 01:39:28.06,-2848,9800,-12725,-31,104,-27,110,-135,-137,-36,-41
,3916,2018/03/15 01:39:28.07,-2917,9813,-12779,-25,109,-22,115,-134,-137,-42,-46
,3917,2018/03/15 01:39:28.08,-2949,9834,-12735,-29,102,-24,111,-131,-135,-36,-43
,3918,2018/03/15 01:39:28.09,-2924,9860,-12749,-25,107,-29,106,-132,-135,-41,-38
,3919,2018/03/15 01:39:28.10,-2865,9859,-12786,-32,98,-24,110,-130,-134,-33,-43
,3920,2018/03/15 01:39:28.11,-2882,9864,-12764,-31,98,-31,102,-129,-133,-33,-35
,3921,2018/03/15 01:39:28.12,-2827,9817,-12769,-32,99,-31,105,-131,-136,-33,-37
,3922,2018/03/15 01:39:28.13,-2866,9884,-12818,-37,95,-28,106,-132,-134,-29,-39
,3923,2018/03/15 01:39:28.14,-2899,9916,-12726,-28,102,-28,103,-130,-131,-37,-37
,3924,2018/03/15 01:39:28.15,-2859,9926,-12794,-29,98,-24,108,-127,-132,-34,-42
,3925,2018/03/15 01:39:28.16,-2780,9929,-12825,-32,96,-31,100,-128,-131,-32,-34
,3926,2018/03/15 01:39:28.17,-2839,9861,-12782,-32,98,-31,102,-130,-133,-33,-35
,3927,2018/03/15 01:39:28.18,-2860,9875,-12749,-36,91,-28,103,-127,-131,-27,-37
,3928,2018/03/15 01:39:28.19,-2824,9889,-12740,-27,101,-30,100,-128,-130,-37,-35
,3929,2018/03/15 01:39:28.20,-2874,9886,-12764,-32,96,-26,106,-128,-132,-32,-40
,3930,2018/03/15 01:39:28.21,-2829,9848,-12787,-33,95,-30,101,-128,-131,-31,-35
,3931,2018/03/15 01:39:28.22,-2875,9834,-12775,-29,102,-27,107,-131,-134,-36,-40
,3932,2018/03/15 01:39:28.23,-2900,9814,-12764,-28,104,-26,108,-132,-134,-38,-41
,3933,2018/03/15 01:39:28.24,-2825,9835,-12773,-28,102,-21,112,-130,-133,-37,-45
,3934,2018/03/15 01:39:28.25,-2829,9811,-12766,-26,100,-21,111,-126,-132,-37,-45
,3935,2018/03/15 01:39:28.26,-2865,9804,-12745,-29,97,-28,102,-126,-130,-34,-37
,3936,2018/03/15 01:39:28.27,-2838,9827,-12726,-29,97,-28,95,-126,-123,-34,-33
,3937,2018/03/15 01:39:28.28,-2876,9792,-12723,-37,88,-32,98,-125,-130,-25,-33
,3938,2018/03/15 01:39:28.29,-2910,9777,-12747,-33,93,-36,93,-126,-129,-30,-28
,3939,2018/03/15 01:39:28.30,-2836,9758,-12770,-39,88,-39,92,-127,-131,-24,-26
,3940,2018/03/15 01:39:28.31,-2912,9799,-12733,-39,87,-35,95,-126,-130,-24,-30
,3941,2018/03/15 01:39:28.32,-2845,9806,-12711,-40,87,-36,97,-127,-133,-23,-30
,3942,2018/03/15 01:39:28.33,-2882,9798,-12743,-41,88,-33,100,-129,-133,-23,-33
,3943,2018/03/15 01:39:28.34,-2860,9811,-12750,-38,90,-38,92,-128,-130,-26,-27
,3944,2018/03/15 01:39:28.35,-2944,9836,-12789,-44,85,-34,99,-129,-133,-20,-32
,3945,2018/03/15 01:39:28.36,-2850,9842,-12700,-43,88,-38,99,-131,-137,-22,-30
,3946,2018/03/15 01:39:28.37,-2833,9882,-12746,-41,93,-40,96,-134,-136,-26,-28
,3947,2018/03/15 01:39:28.38,-2953,9824,-12749,-44,83,-35,95,-127,-130,-19,-30
,3948,2018/03/15 01:39:28.39,-2923,9808,-12811,-37,88,-40,87,-125,-127,-25,-23
,3949,2018/03/15 01:39:28.40,-2924,9824,-12756,-41,85,-37,94,-126,-131,-22,-28
,3950,2018/03/15 01:39:28.41,-2948,9787,-12771,-44,84,-38,94,-128,-132,-20,-28
,3951,2018/03/15 01:39:28.42,-2852,9848,-12802,-36,94,-35,98,-130,-133,-29,-31
,3952,2018/03/15 01:39:28.43,-2875,9809,-12719,-40,88,-33,100,-128,-133,-24,-33
,3953,2018/03/15 01:39:28.44,-2934,9773,-12846,-38,90,-39,91,-128,-130,-26,-26
,3954,2018/03/15 01:39:28.45,-2947,9786,-12824,-41,87,-39,93,-128,-132,-23,-27
,3955,2018/03/15 01:39:28.46,-2876,9795,-12703,-48,81,-41,90,-129,-131,-16,-24
,3956,2018/03/15 01:39:28.47,-2853,9815,-12695,-41,88,-40,90,-129,-130,-23,-25
,3957,2018/03/15 01:39:28.48,-2832,9775,-12724,-44,82,-38,94,-126,-132,-19,-28
,3958,2018/03/15 01:39:28.49,-2902,9819,-12699,-42,86,-42,89,-128,-131,-22,-23
,3959,2018/03/15 01:39:28.50,-2957,9904,-12696,-42,89,-37,97,-131,-134,-23,-30
,3960,2018/03/15 01:39:28.51,-2904,9878,-12760,-45,85,-42,93,-130,-135,-20,-25
,3961,2018/03/15 01:39:28.52,-2963,9907,-12833,-44,89,-45,92,-133,-137,-22,-23
,3962,2018/03/15 01:39:28.53,-2902,9953,-12808,-49,86,-43,98,-135,-141,-18,-27
,3963,2018/03/15 01:39:28.54,-2910,9941,-12725,-49,88,-46,91,-137,-137,-19,-22
,3964,2018/03/15 01:39:28.55,-2877,9927,-12763,-44,90,-40,96,-134,-136,-23,-28
,3965,2018/03/15 01:39:28.56,-2893,9948,-12737,-47,85,-42,93,-132,-135,-19,-25
,3966,2018/03/15 01:39:28.57,-2928,9939,-12771,-44,89,-43,90,-133,-133,-22,-23
,3967,2018/03/15 01:39:28.58,-2872,9865,-12801,-46,82,-36,94,-128,-130,-18,-29
,3968,2018/03/15 01:39:28.59,-2931,9822,-12700,-36,86,-34,89,-122,-123,-25,-27
,3969,2018/03/15 01:39:28.60,-2922,9849,-12706,-31,88,-29,95,-119,-124,-28,-33
,3970,2018/03/15 01:39:28.61,-2930,9740,-12774,-35,86,-32,95,-121,-127,-25,-31
,3971,2018/03/15 01:39:28.62,-2978,9790,-12726,-34,91,-36,91,-125,-127,-28,-27
,3972,2018/03/15 01:39:28.63,-2993,9778,-12753,-38,87,-31,97,-125,-128,-24,-33
,3973,2018/03/15 01:39:28.64,-2917,9859,-12656,-36,93,-36,91,-129,-127,-28,-27
,3974,2018/03/15 01:39:28.65,-2984,9755,-12706,-35,90,-30,102,-125,-132,-27,-36
,3975,2018/03/15 01:39:28.66,-3053,9817,-12760,-39,86,-33,96,-125,-129,-23,-31
,3976,2018/03/15 01:39:28.67,-2953,9761,-12765,-26,98,-36,91,-124,-127,-36,-27
,3977,2018/03/15 01:39:28.68,-2905,9884,-12717,-38,85,-28,95,-123,-123,-23,-33
,3978,2018/03/15 01:39:28.69,-2961,9807,-12633,-37,86,-34,89,-123,-123,-24,-27
,3979,2018/03/15 01:39:28.70,-2994,9784,-12688,-30,90,-24,95,-120,-119,-30,-35
,3980,2018/03/15 01:39:28.71,-2955,9683,-12713,-31,83,-28,88,-114,-116,-26,-30
,3981,2018/03/15 01:39:28.72,-2940,9671,-12664,-25,89,-25,93,-114,-118,-32,-34
,3982,2018/03/15 01:39:28.73,-2902,9747,-12742,-32,86,-24,104,-118,-128,-27,-40
,3983,2018/03/15 01:39:28.74,-2943,9816,-12694,-28,97,-35,90,-125,-125,-34,-27
,3984,2018/03/15 01:39:28.75,-2835,9835,-12775,-24,99,-21,102,-123,-123,-37,-40
,3985,2018/03/15 01:39:28.76,-2846,9868,-12795,-21,97,-16,106,-118,-122,-38,-45
,3986,2018/03/15 01:39:28.77,-2794,9972,-12776,-18,104,-18,108,-122,-126,-43,-45
,3987,2018/03/15 01:39:28.78,-2886,9875,-12763,-22,103,-16,112,-125,-128,-40,-48
,3988,2018/03/15 01:39:28.79,-2911,9921,-12751,-23,101,-21,105,-124,-126,-39,-42
,3989,2018/03/15 01:39:28.80,-2974,9930,-12760,-20,103,-16,109,-123,-125,-41,-46
,3990,2018/03/15 01:39:28.81,-2902,9967,-12726,-22,100,-16,111,-122,-127,-39,-47
,3991,2018/03/15 01:39:28.82,-2924,9826,-12645,-19,104,-21,103,-123,-124,-42,-41
,3992,2018/03/15 01:39:28.83,-2927,9844,-12633,-25,96,-22,103,-121,-125,-35,-40
,3993,2018/03/15 01:39:28.84,-2985,9872,-12666,-32,89,-29,94,-121,-123,-28,-32
,3994,2018/03/15 01:39:28.85,-3015,9935,-12752,-28,94,-25,100,-122,-125,-33,-37
,3995,2018/03/15 01:39:28.86,-2962,9874,-12728,-27,94,-15,110,-121,-125,-33,-47
,3996,2018/03/15 01:39:28.87,-2938,9790,-12735,-12,109,-5,115,-121,-120,-48,-55
,3997,2018/03/15 01:39:28.88,-2919,9880,-12683,-4,114,2,126,-118,-124,-55,-64
,3998,2018/03/15 01:39:28.89,-3034,9787,-12675,-2,119,-4,120,-121,-124,-58,-58
,3999,2018/03/15 01:39:28.90,-3022,9768,-12784,-5,117,-4,118,-122,-122,-56,-57
,4000,2018/03/15 01:39:28.91,-2877,9810,-12783,-9,109,0,123,-118,-123,-50,-61
,4001,2018/03/15 01:39:28.92,-2900,9832,-12674,-6,115,-7,117,-121,-124,-54,-55
,4002,2018/03/15 01:39:28.93,-2954,9906,-12729,-9,114,-5,123,-123,-128,-52,-59
,4003,2018/03/15 01:39:28.94,-2873,9941,-12749,-12,111,-7,118,-123,-125,-49,-55
,4004,2018/03/15 01:39:28.95,-2947,9968,-12714,-8,114,-9,115,-122,-124,-53,-53
,4005,2018/03/15 01:39:28.96,-2900,9937,-12704,-18,104,-16,113,-122,-129,-43,-48
,4006,2018/03/15 01:39:28.97,-2895,9874,-12728,-24,101,-26,102,-125,-128,-38,-38
,4007,2018/03/15 01:39:28.98,-2923,9909,-12685,-27,97,-22,105,-124,-127,-35,-41
,4008,2018/03/15 01:39:28.99,-2913,9828,-12703,-26,94,-23,101,-120,-124,-34,-39
,4009,2018/03/15 01:39:29.00,-2953,9814,-12670,-24,100,-24,104,-124,-128,-38,-40
,4010,2018/03/15 01:39:29.01,-2858,9831,-12729,-29,95,-22,106,-124,-128,-33,-42
,4011,2018/03/15 01:39:29.02,-2967,9823,-12706,-26,97,-27,100,-123,-127,-35,-36
,4012,2018/03/15 01:39:29.03,-2873,9740,-12702,-29,96,-27,102,-125,-129,-33,-37
,4013,2018/03/15 01:39:29.04,-2941,9796,-12716,-36,89,-32,97,-125,-129,-26,-32
,4014,2018/03/15 01:39:29.05,-2876,9906,-12730,-35,97,-34,94,-132,-128,-31,-30
,4015,2018/03/15 01:39:29.06,-2879,9771,-12762,-38,86,-24,107,-124,-131,-24,-41
,4016,2018/03/15 01:39:29.07,-2872,9798,-12792,-36,90,-36,93,-126,-129,-27,-28
,4017,2018/03/15 01:39:29.08,-2962,9887,-12818,-28,98,-32,97,-126,-129,-35,-32
,4018,2018/03/15 01:39:29.09,-2888,9823,-12796,-38,86,-36,88,-124,-124,-24,-26
,4019,2018/03/15 01:39:29.10,-2895,9783,-12678,-39,87,-39,89,-126,-128,-24,-25
,4020,2018/03/15 01:39:29.11,-2896,9896,-12637,-41,85,-33,100,-126,-133,-22,-33
,4021,2018/03/15 01:39:29.12,-2892,9883,-12589,-38,90,-42,92,-128,-134,-26,-25
,4022,2018/03/15 01:39:29.13,-2906,9769,-12633,-42,91,-42,96,-133,-138,-24,-27
,4023,2018/03/15 01:39:29.14,-2854,9821,-12769,-56,77,-47,91,-133,-138,-10,-22
,4024,2018/03/15 01:39:29.15,-2911,9905,-12819,-49,86,-56,77,-135,-133,-18,-10
,4025,2018/03/15 01:39:29.16,-2901,9937,-12793,-51,82,-44,93,-133,-137,-15,-24
,4026,2018/03/15 01:39:29.17,-2900,9915,-12832,-50,84,-50,84,-134,-134,-17,-17
,4027,2018/03/15 01:39:29.18,-2935,9947,-12759,-50,81,-47,85,-131,-132,-15,-19
,4028,2018/03/15 01:39:29.19,-2908,9873,-12716,-50,76,-46,84,-126,-130,-13,-19
,4029,2018/03/15 01:39:29.20,-2893,9865,-12679,-49,80,-48,83,-129,-131,-15,-17
,4030,2018/03/15 01:39:29.21,-2860,9833,-12658,-50,78,-42,91,-128,-133,-14,-24
,4031,2018/03/15 01:39:29.22,-2762,9828,-12687,-48,81,-45,86,-129,-131,-16,-20
,4032,2018/03/15 01:39:29.23,-2963,9761,-12742,-45,85,-44,90,-130,-134,-20,-23
,4033,2018/03/15 01:39:29.24,-2927,9890,-12866,-52,78,-47,86,-130,-133,-13,-19
,4034,2018/03/15 01:39:29.25,-2942,10005,-12850,-49,81,-48,83,-130,-131,-16,-17
,4035,2018/03/15 01:39:29.26,-2861,10022,-12693,-50,77,-44,86,-127,-130,-13,-21
,4036,2018/03/15 01:39:29.27,-2977,9979,-12538,-53,74,-52,78,-127,-130,-10,-13
,4037,2018/03/15 01:39:29.28,-2956,9915,-12598,-54,76,-53,83,-130,-136,-11,-15
,4038,2018/03/15 01:39:29.29,-3062,9776,-12521,-56,76,-52,85,-132,-137,-10,-16
,4039,2018/03/15 01:39:29.30,-2981,9714,-12606,-54,79,-53,81,-133,-134,-12,-14
,4040,2018/03/15 01:39:29.31,-2899,9605,-12670,-53,76,-47,85,-129,-132,-11,-19
,4041,2018/03/15 01:39:29.32,-2921,9513,-12713,-55,72,-52,76,-127,-128,-8,-12
,4042,2018/03/15 01:39:29.33,-2785,9554,-12778,-52,73,-50,77,-125,-127,-10,-13
,4043,2018/03/15 01:39:29.34,-2982,9620,-12796,-55,66,-49,76,-121,-125,-5,-13
,4044,2018/03/15 01:39:29.35,-2898,9748,-12798,-54,69,-55,70,-123,-125,-7,-7
,4045,2018/03/15 01:39:29.36,-2853,10046,-12847,-57,66,-50,75,-123,-125,-4,-12
,4046,2018/03/15 01:39:29.37,-2804,10060,-12688,-55,64,-51,72,-119,-123,-4,-10
,4047,2018/03/15 01:39:29.38,-2765,10006,-12725,-49,72,-48,77,-121,-125,-11,-14
,4048,2018/03/15 01:39:29.39,-2880,10157,-12835,-53,68,-52,74,-121,-126,-7,-11
,4049,2018/03/15 01:39:29.40,-2870,10056,-12817,-53,68,-51,71,-121,-122,-7,-10
,4050,2018/03/15 01:39:29.41,-2888,10002,-12857,-47,72,-40,83,-119,-123,-12,-21
,4051,2018/03/15 01:39:29.42,-2841,10024,-12783,-46,71,-44,76,-117,-120,-12,-16
,4052,2018/03/15 01:39:29.43,-2902,9910,-12737,-44,73,-43,78,-117,-121,-14,-17
,4053,2018/03/15 01:39:29.44,-2903,9804,-12672,-46,71,-38,84,-117,-122,-12,-23
,4054,2018/03/15 01:39:29.45,-2954,9802,-12691,-42,77,-43,76,-119,-119,-17,-16
,4055,2018/03/15 01:39:29.46,-2910,9726,-12767,-50,75,-38,84,-125,-122,-12,-23
,4056,2018/03/15 01:39:29.47,-2920,9835,-12780,-41,78,-32,93,-119,-125,-18,-30
,4057,2018/03/15 01:39:29.48,-2817,9871,-12771,-34,85,-34,86,-119,-120,-25,-26
,4058,2018/03/15 01:39:29.49,-2865,9865,-12749,-41,81,-35,87,-122,-122,-20,-26
,4059,2018/03/15 01:39:29.50,-2936,9849,-12737,-38,80,-33,83,-118,-116,-21,-25
,4060,2018/03/15 01:39:29.51,-2849,9922,-12727,-32,86,-27,96,-118,-123,-27,-34
,4061,2018/03/15 01:39:29.52,-2880,9939,-12691,-33,88,-30,96,-121,-126,-27,-33
,4062,2018/03/15 01:39:29.53,-2860,9943,-12734,-30,95,-30,97,-125,-127,-32,-33
,4063,2018/03/15 01:39:29.54,-2825,9916,-12649,-31,91,-26,100,-122,-126,-30,-37
,4064,2018/03/15 01:39:29.55,-2849,9855,-12661,-35,85,-38,85,-120,-123,-25,-23
,4065,2018/03/15 01:39:29.56,-2892,9829,-12621,-46,75,-46,78,-121,-124,-14,-16
,4066,2018/03/15 01:39:29.57,-2833,9824,-12695,-61,58,-60,63,-119,-123,1,-1
,4067,2018/03/15 01:39:29.58,-2859,9811,-12703,-64,56,-74,47,-120,-121,4,13
,4068,2018/03/15 01:39:29.59,-2849,9822,-12698,-80,36,-85,36,-116,-121,22,24
,4069,2018/03/15 01:39:29.60,-2834,9834,-12660,-95,23,-103,20,-118,-123,36,41
,4070,2018/03/15 01:39:29.61,-2909,9862,-12713,-110,13,-110,17,-123,-127,48,46
,4071,2018/03/15 01:39:29.62,-2911,9860,-12720,-119,4,-115,13,-123,-128,57,51
,4072,2018/03/15 01:39:29.63,-2897,9924,-12674,-114,10,-111,15,-124,-126,52,48
,4073,2018/03/15 01:39:29.64,-2845,9937,-12743,-111,10,-99,26,-121,-125,50,36
,4074,2018/03/15 01:39:29.65,-2798,9933,-12704,-98,22,-91,32,-120,-123,38,29
,4075,2018/03/15 01:39:29.66,-2869,9954,-12705,-86,37,-78,49,-123,-127,24,14
,4076,2018/03/15 01:39:29.67,-2823,9934,-12772,-82,44,-73,57,-126,-130,19,8
,4077,2018/03/15 01:39:29.68,-2842,9896,-12779,-70,59,-66,66,-129,-132,5,0
,4078,2018/03/15 01:39:29.69,-2876,9942,-12777,-60,68,-49,82,-128,-131,-4,-16
,4079,2018/03/15 01:39:29.70,-2797,9972,-12741,-48,77,-39,85,-125,-124,-14,-23
,4080,2018/03/15 01:39:29.71,-2816,9863,-12618,-35,87,-29,94,-122,-123,-26,-32
,4081,2018/03/15 01:39:29.72,-2851,9901,-12689,-34,85,-27,97,-119,-124,-25,-35
,4082,2018/03/15 01:39:29.73,-2860,9822,-12728,-27,95,-27,99,-122,-126,-34,-36
,4083,2018/03/15 01:39:29.74,-2832,9821,-12703,-31,93,-24,105,-124,-129,-31,-40
,4084,2018/03/15 01:39:29.75,-2889,9726,-12827,-30,94,-27,98,-124,-125,-32,-35
,4085,2018/03/15 01:39:29.76,-2831,9858,-12808,-25,97,-20,103,-122,-123,-36,-41
,4086,2018/03/15 01:39:29.77,-2914,9812,-12732,-26,92,-20,104,-118,-124,-33,-42
,4087,2018/03/15 01:39:29.78,-2915,9789,-12665,-23,99,-25,100,-122,-125,-38,-37
,4088,2018/03/15 01:39:29.79,-2907,9944,-12646,-28,97,-24,105,-125,-129,-34,-40
,4089,2018/03/15 01:39:29.80,-2921,10023,-12522,-30,93,-27,98,-123,-125,-31,-35
,4090,2018/03/15 01:39:29.81,-3084,9923,-12538,-28,96,-25,103,-124,-128,-34,-39
,4091,2018/03/15 01:39:29.82,-2943,9826,-12712,-31,94,-24,106,-125,-130,-31,-41
