// Data mode  : Standard
// Transmission speed  : 50Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,EOG_L1,EOG_R1,EOG_L2,EOG_R2,EOG_H1,EOG_H2,EOG_V1,EOG_V2
,827,2018/03/15 01:36:33.53,-2306,8809,-13572,-42,102,-51,90,-144,-141,-30,-19
,828,2018/03/15 01:36:33.55,-2362,8750,-13579,-30,120,-63,80,-150,-143,-45,-8
,829,2018/03/15 01:36:33.57,-2426,8639,-13659,-40,105,-50,94,-145,-144,-32,-22
,830,2018/03/15 01:36:33.59,-2355,8693,-13565,-65,77,-38,112,-142,-150,-6,-37
,831,2018/03/15 01:36:33.61,-2433,8666,-13602,-61,78,-49,86,-139,-135,-8,-18
,832,2018/03/15 01:36:33.63,-2440,8662,-13582,-54,82,-78,55,-136,-133,-14,11
,833,2018/03/15 01:36:33.65,-2394,8796,-13554,-38,105,-64,72,-143,-136,-33,-4
,834,2018/03/15 01:36:33.67,-2453,8765,-13537,-40,99,-39,98,-139,-137,-29,-29
,835,2018/03/15 01:36:33.69,-2428,8777,-13588,-48,79,-14,117,-127,-131,-15,-51
,836,2018/03/15 01:36:33.71,-2335,8722,-13601,-50,82,-30,108,-132,-138,-16,-39
,837,2018/03/15 01:36:33.73,-2402,8692,-13550,-19,120,-40,90,-139,-130,-50,-25
,838,2018/03/15 01:36:33.75,-2414,8598,-13571,-12,122,-40,89,-134,-129,-55,-24
,839,2018/03/15 01:36:33.77,-2318,8392,-13291,-28,103,-29,108,-131,-137,-37,-39
,840,2018/03/15 01:36:33.79,-2500,8030,-13207,-53,82,-19,120,-135,-139,-14,-50
,841,2018/03/15 01:36:33.81,-2374,8038,-13474,-44,83,-35,91,-127,-126,-19,-28
,842,2018/03/15 01:36:33.83,-2206,7710,-13165,-27,99,-48,77,-126,-125,-36,-14
,843,2018/03/15 01:36:33.85,-2203,7385,-13182,-21,123,-58,94,-144,-152,-51,-18
,844,2018/03/15 01:36:33.87,-1925,7536,-13415,-62,92,-58,102,-154,-160,-15,-22
,845,2018/03/15 01:36:33.89,-1687,7719,-13617,-94,63,-73,96,-157,-169,15,-11
,846,2018/03/15 01:36:33.91,-1228,8028,-13656,-90,77,-78,85,-167,-163,6,-3
,847,2018/03/15 01:36:33.93,-838,8478,-13799,-46,114,-50,96,-160,-146,-34,-23
,848,2018/03/15 01:36:33.95,-481,8647,-14009,-13,137,-40,112,-150,-152,-62,-36
,849,2018/03/15 01:36:33.97,-162,8982,-14151,-46,108,-27,134,-154,-161,-31,-53
,850,2018/03/15 01:36:33.99,209,9255,-14120,-48,107,-20,144,-155,-164,-29,-62
,851,2018/03/15 01:36:34.01,407,9304,-14293,-48,116,-50,109,-164,-159,-34,-29
,852,2018/03/15 01:36:34.03,578,8994,-14023,-40,119,-59,91,-159,-150,-39,-16
,853,2018/03/15 01:36:34.05,835,8923,-14117,-28,120,-30,122,-148,-152,-46,-46
,854,2018/03/15 01:36:34.07,869,9594,-14234,-51,95,-45,103,-146,-148,-22,-29
,855,2018/03/15 01:36:34.09,838,9424,-14138,-70,64,-45,85,-134,-130,3,-20
,856,2018/03/15 01:36:34.11,862,9557,-14109,-53,75,-59,65,-128,-124,-11,-3
,857,2018/03/15 01:36:34.13,970,9187,-14113,-23,101,-41,72,-124,-113,-39,-15
,858,2018/03/15 01:36:34.15,954,8926,-13984,-12,100,-13,102,-112,-115,-44,-44
,859,2018/03/15 01:36:34.17,1003,8835,-14121,-25,87,6,121,-112,-115,-31,-63
,860,2018/03/15 01:36:34.19,949,8880,-13897,-25,88,-15,105,-113,-120,-31,-45
,861,2018/03/15 01:36:34.21,1006,8915,-13958,-18,103,-34,82,-121,-116,-42,-24
,862,2018/03/15 01:36:34.23,989,8798,-14161,-7,115,-36,84,-122,-120,-54,-24
,863,2018/03/15 01:36:34.25,1007,8827,-14133,-32,92,-37,89,-124,-126,-30,-26
,864,2018/03/15 01:36:34.27,884,8724,-14002,-52,67,-18,103,-119,-121,-7,-42
,865,2018/03/15 01:36:34.29,945,8575,-13886,-34,77,-24,85,-111,-109,-21,-30
,866,2018/03/15 01:36:34.31,944,8453,-13897,-28,83,-54,59,-111,-113,-27,-2
,867,2018/03/15 01:36:34.33,812,8694,-13989,-29,94,-56,68,-123,-124,-32,-6
,868,2018/03/15 01:36:34.35,768,8449,-13871,-42,86,-20,110,-128,-130,-22,-45
,869,2018/03/15 01:36:34.37,600,8451,-13937,-43,84,-21,116,-127,-137,-20,-47
,870,2018/03/15 01:36:34.39,582,8498,-13931,-47,88,-36,98,-135,-134,-20,-31
,871,2018/03/15 01:36:34.41,571,8448,-13827,-22,118,-48,89,-140,-137,-48,-20
,872,2018/03/15 01:36:34.43,553,8659,-13894,-16,130,-44,103,-146,-147,-57,-29
,873,2018/03/15 01:36:34.45,546,8594,-13890,-39,112,-29,121,-151,-150,-36,-46
,874,2018/03/15 01:36:34.47,597,8643,-13925,-45,97,-18,122,-142,-140,-26,-52
,875,2018/03/15 01:36:34.49,546,8543,-13987,-50,92,-49,99,-142,-148,-21,-25
,876,2018/03/15 01:36:34.51,557,8610,-13912,-27,121,-53,83,-148,-136,-47,-15
,877,2018/03/15 01:36:34.53,561,8649,-13942,-34,109,-55,88,-143,-143,-37,-16
,878,2018/03/15 01:36:34.55,551,7979,-13878,-64,82,-53,95,-146,-148,-9,-21
,879,2018/03/15 01:36:34.57,565,8552,-14079,-83,53,-62,75,-136,-137,15,-6
,880,2018/03/15 01:36:34.59,404,8726,-13980,-83,58,-94,44,-141,-138,12,25
,881,2018/03/15 01:36:34.61,316,8922,-14154,-70,61,-92,19,-131,-111,4,36
,882,2018/03/15 01:36:34.63,189,8732,-13877,-63,42,-71,39,-105,-110,10,16
,883,2018/03/15 01:36:34.65,145,8604,-13733,-78,37,-41,74,-115,-115,20,-16
,884,2018/03/15 01:36:34.67,189,8692,-13692,-60,52,-36,81,-112,-117,4,-22
,885,2018/03/15 01:36:34.69,136,8533,-13770,-40,75,-34,72,-115,-106,-17,-19
,886,2018/03/15 01:36:34.71,129,8296,-13800,10,120,-10,99,-110,-109,-65,-44
,887,2018/03/15 01:36:34.73,106,8423,-13866,17,139,11,145,-122,-134,-78,-78
,888,2018/03/15 01:36:34.75,-22,8431,-13766,-16,122,-4,140,-138,-144,-53,-68
,889,2018/03/15 01:36:34.77,-21,8526,-13893,-44,94,-26,110,-138,-136,-25,-42
,890,2018/03/15 01:36:34.79,-54,8673,-13944,-26,109,-38,92,-135,-130,-41,-27
,891,2018/03/15 01:36:34.81,-13,8765,-14001,-7,127,-32,92,-134,-124,-60,-30
,892,2018/03/15 01:36:34.83,40,8597,-13731,-20,107,-20,112,-127,-132,-43,-46
,893,2018/03/15 01:36:34.85,-56,7798,-13625,-52,76,-14,125,-128,-139,-12,-55
,894,2018/03/15 01:36:34.87,-74,8547,-14214,-33,100,-17,119,-133,-136,-33,-51
,895,2018/03/15 01:36:34.89,-80,8820,-13645,-16,121,-39,92,-137,-131,-52,-26
,896,2018/03/15 01:36:34.91,-125,9113,-13923,-16,122,-43,94,-138,-137,-53,-25
,897,2018/03/15 01:36:34.93,-209,8832,-13960,-30,108,-24,115,-138,-139,-39,-45
,898,2018/03/15 01:36:34.95,-253,8802,-13743,-47,86,-23,119,-133,-142,-19,-48
,899,2018/03/15 01:36:34.97,-320,8792,-13673,-50,91,-43,101,-141,-144,-20,-29
,900,2018/03/15 01:36:34.99,-286,8904,-13773,-40,108,-69,70,-148,-139,-34,0
,901,2018/03/15 01:36:35.01,-381,8950,-13839,-36,105,-56,81,-141,-137,-34,-12
,902,2018/03/15 01:36:35.03,-410,8746,-13828,-47,87,-35,107,-134,-142,-20,-36
,903,2018/03/15 01:36:35.05,-412,8819,-13836,-67,73,-46,100,-140,-146,-3,-27
,904,2018/03/15 01:36:35.07,-390,8834,-13788,-63,75,-60,75,-138,-135,-6,-7
,905,2018/03/15 01:36:35.09,-434,8836,-13777,-45,96,-66,67,-141,-133,-25,0
,906,2018/03/15 01:36:35.11,-532,8652,-13751,-31,98,-44,81,-129,-125,-33,-18
,907,2018/03/15 01:36:35.13,-530,8712,-13804,-46,84,-32,103,-130,-135,-19,-35
,908,2018/03/15 01:36:35.15,-486,8754,-13719,-66,64,-44,92,-130,-136,1,-24
,909,2018/03/15 01:36:35.17,-547,8657,-13714,-59,75,-62,71,-134,-133,-8,-4
,910,2018/03/15 01:36:35.19,-605,8892,-13837,-37,106,-70,68,-143,-138,-34,1
,911,2018/03/15 01:36:35.21,-593,8747,-13691,-49,97,-67,87,-146,-154,-24,-10
,912,2018/03/15 01:36:35.23,-692,8645,-13613,-85,65,-73,79,-150,-152,10,-3
,913,2018/03/15 01:36:35.25,-582,8895,-13786,-94,48,-72,67,-142,-139,23,2
,914,2018/03/15 01:36:35.27,-693,8985,-13787,-75,60,-81,39,-135,-120,7,21
,915,2018/03/15 01:36:35.29,-819,8701,-13834,-54,74,-79,44,-128,-123,-10,17
,916,2018/03/15 01:36:35.31,-719,9000,-13897,-53,66,-58,54,-119,-112,-6,2
,917,2018/03/15 01:36:35.33,-827,8905,-13654,-71,36,-42,72,-107,-114,17,-15
,918,2018/03/15 01:36:35.35,-981,9124,-13889,-55,47,-24,81,-102,-105,4,-28
,919,2018/03/15 01:36:35.37,-691,9137,-13561,-12,97,-21,85,-109,-106,-42,-32
,920,2018/03/15 01:36:35.39,-677,9166,-13677,6,123,-21,92,-117,-113,-64,-35
,921,2018/03/15 01:36:35.41,-732,9053,-13705,3,118,4,122,-115,-118,-60,-63
,922,2018/03/15 01:36:35.43,-709,8927,-13852,-20,97,4,127,-117,-123,-38,-65
,923,2018/03/15 01:36:35.45,-796,9156,-13705,-28,93,-12,111,-121,-123,-32,-49
,924,2018/03/15 01:36:35.47,-749,9130,-13650,4,124,-18,89,-120,-107,-64,-35
,925,2018/03/15 01:36:35.49,-822,9127,-13559,6,110,-19,77,-104,-96,-58,-29
,926,2018/03/15 01:36:35.51,-775,8763,-13052,-5,92,0,108,-97,-108,-43,-54
,927,2018/03/15 01:36:35.53,-1229,9129,-13854,-32,76,-17,96,-108,-113,-22,-39
,928,2018/03/15 01:36:35.55,-1074,9429,-13567,-48,61,-32,84,-109,-116,-6,-26
,929,2018/03/15 01:36:35.57,-1194,9276,-13358,-4,124,-26,100,-128,-126,-60,-37
,930,2018/03/15 01:36:35.59,-1367,8888,-13551,-2,131,-33,99,-133,-132,-64,-33
,931,2018/03/15 01:36:35.61,-1657,8856,-13759,-35,98,-24,114,-133,-138,-31,-45
,932,2018/03/15 01:36:35.63,-1602,8985,-13602,-53,79,-31,111,-132,-142,-13,-40
,933,2018/03/15 01:36:35.65,-1649,8891,-13571,-54,90,-45,102,-144,-147,-18,-28
,934,2018/03/15 01:36:35.67,-1751,8644,-13401,-30,125,-53,91,-155,-144,-47,-19
,935,2018/03/15 01:36:35.69,-1933,8619,-13470,-22,120,-50,103,-142,-153,-49,-26
,936,2018/03/15 01:36:35.71,-1999,8527,-13612,-54,105,-36,131,-159,-167,-25,-47
,937,2018/03/15 01:36:35.73,-2033,8714,-13465,-52,112,-16,153,-164,-169,-30,-68
,938,2018/03/15 01:36:35.75,-2060,8807,-13487,-23,142,-30,132,-165,-162,-59,-51
,939,2018/03/15 01:36:35.77,-2303,8923,-13572,-9,161,-37,126,-170,-163,-76,-44
,940,2018/03/15 01:36:35.79,-2311,8828,-13597,1,165,0,162,-164,-162,-83,-81
,941,2018/03/15 01:36:35.81,-2276,8923,-13627,-4,152,18,182,-156,-164,-74,-100
,942,2018/03/15 01:36:35.83,-2432,8964,-13700,-18,143,3,162,-161,-159,-62,-82
,943,2018/03/15 01:36:35.85,-2290,9026,-13776,-11,142,-34,116,-153,-150,-65,-41
,944,2018/03/15 01:36:35.87,-2384,8614,-13167,-19,143,-60,96,-162,-156,-62,-18
,945,2018/03/15 01:36:35.89,-2511,8570,-13610,-44,112,-53,99,-156,-152,-34,-23
,946,2018/03/15 01:36:35.91,-2522,8755,-13663,-76,70,-59,90,-146,-149,3,-15
,947,2018/03/15 01:36:35.93,-2597,8860,-13399,-99,41,-83,59,-140,-142,29,12
,948,2018/03/15 01:36:35.95,-2604,8719,-13608,-84,54,-103,26,-138,-129,15,38
,949,2018/03/15 01:36:35.97,-2800,8972,-13692,-72,56,-102,19,-128,-121,8,41
,950,2018/03/15 01:36:35.99,-2733,9011,-13426,-88,28,-79,33,-116,-112,30,23
,951,2018/03/15 01:36:36.01,-2675,8933,-13260,-89,18,-53,59,-107,-112,35,-3
,952,2018/03/15 01:36:36.03,-2650,8316,-13057,-56,54,-3,110,-110,-113,1,-53
,953,2018/03/15 01:36:36.05,-2799,8916,-13466,20,133,-14,91,-113,-105,-76,-38
,954,2018/03/15 01:36:36.07,-2866,8575,-13354,5,115,-21,84,-110,-105,-60,-31
,955,2018/03/15 01:36:36.09,-2847,8641,-13372,-4,106,10,117,-110,-107,-51,-63
,956,2018/03/15 01:36:36.11,-2890,8619,-13386,-23,80,-1,108,-103,-109,-28,-53
,957,2018/03/15 01:36:36.13,-2915,8549,-13341,-37,68,-31,76,-105,-107,-15,-22
,958,2018/03/15 01:36:36.15,-2920,8590,-13368,-29,89,-70,43,-118,-113,-30,13
,959,2018/03/15 01:36:36.17,-2923,8520,-13467,-36,85,-62,61,-121,-123,-24,0
,960,2018/03/15 01:36:36.19,-2816,8531,-13466,-59,67,-44,88,-126,-132,-4,-22
,961,2018/03/15 01:36:36.21,-2897,8735,-13535,-72,54,-48,83,-126,-131,9,-17
,962,2018/03/15 01:36:36.23,-2928,9268,-13360,-66,63,-59,72,-129,-131,1,-6
,963,2018/03/15 01:36:36.25,-2968,8917,-13200,-40,98,-76,61,-138,-137,-29,7
,964,2018/03/15 01:36:36.27,-2992,8840,-13527,-50,96,-59,83,-146,-142,-23,-12
,965,2018/03/15 01:36:36.29,-2873,8710,-13483,-63,75,-48,96,-138,-144,-6,-24
,966,2018/03/15 01:36:36.31,-2858,8917,-13437,-72,65,-43,100,-137,-143,3,-28
,967,2018/03/15 01:36:36.33,-2923,8926,-13405,-60,87,-73,78,-147,-151,-13,-2
,968,2018/03/15 01:36:36.35,-2929,9017,-13416,-54,102,-80,71,-156,-151,-24,4
,969,2018/03/15 01:36:36.37,-2922,9053,-13521,-57,100,-68,87,-157,-155,-21,-9
,970,2018/03/15 01:36:36.39,-2863,8974,-13207,-71,77,-41,106,-148,-147,-3,-32
,971,2018/03/15 01:36:36.41,-2862,8861,-13415,-69,70,-49,96,-139,-145,0,-23
,972,2018/03/15 01:36:36.43,-2910,8811,-13575,-59,88,-66,76,-147,-142,-14,-5
,973,2018/03/15 01:36:36.45,-2906,8876,-13326,-39,108,-64,78,-147,-142,-34,-7
,974,2018/03/15 01:36:36.47,-2906,8952,-13332,-48,98,-47,96,-146,-143,-25,-24
,975,2018/03/15 01:36:36.49,-2885,8990,-13352,-58,75,-24,114,-133,-138,-8,-45
,976,2018/03/15 01:36:36.51,-3039,8899,-13481,-46,89,-33,110,-135,-143,-21,-38
,977,2018/03/15 01:36:36.53,-2920,8968,-13410,-33,105,-50,76,-138,-126,-36,-13
,978,2018/03/15 01:36:36.55,-3025,9136,-13428,-7,125,-30,96,-132,-126,-59,-33
,979,2018/03/15 01:36:36.57,-2938,8962,-13480,-24,107,-33,103,-131,-136,-41,-35
,980,2018/03/15 01:36:36.59,-2861,8664,-13303,-58,76,-24,119,-134,-143,-9,-47
,981,2018/03/15 01:36:36.61,-2900,9400,-13308,-32,107,-5,130,-139,-135,-37,-62
,982,2018/03/15 01:36:36.63,-2832,8932,-13526,-5,133,-34,109,-138,-143,-64,-37
,983,2018/03/15 01:36:36.65,-2896,9047,-13425,-18,139,-50,107,-157,-157,-60,-28
,984,2018/03/15 01:36:36.67,-2878,8807,-13411,-38,119,-26,132,-157,-158,-40,-53
,985,2018/03/15 01:36:36.69,-2903,8758,-13348,-44,105,-15,145,-149,-160,-30,-65
,986,2018/03/15 01:36:36.71,-2860,8724,-13466,-36,126,-19,137,-162,-156,-45,-59
,987,2018/03/15 01:36:36.73,-2856,8798,-13341,1,152,-32,110,-151,-142,-76,-39
,988,2018/03/15 01:36:36.75,-2764,8420,-13284,-16,129,-48,95,-145,-143,-56,-23
,989,2018/03/15 01:36:36.77,-2778,8760,-13498,-53,93,-42,107,-146,-149,-20,-32
,990,2018/03/15 01:36:36.79,-2801,8890,-13538,-76,70,-66,89,-146,-155,3,-11
,991,2018/03/15 01:36:36.81,-2791,8764,-13417,-102,53,-95,55,-155,-150,24,20
,992,2018/03/15 01:36:36.83,-2888,9187,-13781,-54,97,-42,104,-151,-146,-21,-31
,993,2018/03/15 01:36:36.85,-2944,9464,-13501,-41,113,-263,-127,-154,-136,-36,195
,994,2018/03/15 01:36:36.87,-2819,9224,-13469,-434,-317,-380,-264,-117,-116,375,322
,995,2018/03/15 01:36:36.89,-2718,9153,-13219,-256,-145,-97,18,-111,-115,200,39
,996,2018/03/15 01:36:36.91,-2745,9064,-13291,-72,43,-94,12,-115,-106,14,41
,997,2018/03/15 01:36:36.93,-2831,8914,-13416,-64,52,-80,31,-116,-111,6,24
,998,2018/03/15 01:36:36.95,-2732,8910,-13433,-45,73,-140,-21,-118,-119,-14,80
,999,2018/03/15 01:36:36.97,-2770,8852,-13425,-237,-120,-241,-118,-117,-123,178,179
,1000,2018/03/15 01:36:36.99,-2776,8908,-13362,-267,-147,-212,-89,-120,-123,207,150
,1001,2018/03/15 01:36:37.01,-2704,8811,-13336,-180,-63,-170,-61,-117,-109,121,115
,1002,2018/03/15 01:36:37.03,-2691,8749,-13296,-115,0,-111,-1,-115,-110,57,56
,1003,2018/03/15 01:36:37.05,-2728,8742,-13290,-64,55,-53,76,-119,-129,4,-11
,1004,2018/03/15 01:36:37.07,-2540,8873,-13379,-46,84,22,161,-130,-139,-19,-91
,1005,2018/03/15 01:36:37.09,-3045,8763,-13733,8,146,28,170,-138,-142,-77,-99
,1006,2018/03/15 01:36:37.11,-3064,8860,-13608,20,162,20,157,-142,-137,-91,-88
,1007,2018/03/15 01:36:37.13,-2831,9161,-13336,73,213,44,185,-140,-141,-143,-114
,1008,2018/03/15 01:36:37.15,-2707,9017,-13420,54,204,45,199,-150,-154,-129,-122
,1009,2018/03/15 01:36:37.17,-2623,8854,-13434,2,150,21,175,-148,-154,-76,-98
,1010,2018/03/15 01:36:37.19,-2656,8838,-13208,-21,132,-13,140,-153,-153,-55,-63
,1011,2018/03/15 01:36:37.21,-2569,9026,-13377,-8,146,-30,117,-154,-147,-69,-43
,1012,2018/03/15 01:36:37.23,-2575,9071,-13442,8,160,-8,139,-152,-147,-84,-65
,1013,2018/03/15 01:36:37.25,-2634,9018,-13489,22,171,57,213,-149,-156,-96,-135
,1014,2018/03/15 01:36:37.27,-2666,9099,-13315,42,192,81,235,-150,-154,-117,-158
,1015,2018/03/15 01:36:37.29,-2676,9099,-13368,55,200,65,207,-145,-142,-127,-136
,1016,2018/03/15 01:36:37.31,-2584,9089,-13410,73,216,29,163,-143,-134,-144,-96
,1017,2018/03/15 01:36:37.33,-2570,9056,-13486,44,179,-9,125,-135,-134,-111,-58
,1018,2018/03/15 01:36:37.35,-2615,9012,-13450,-21,112,-14,124,-133,-138,-45,-55
,1019,2018/03/15 01:36:37.37,-2475,8506,-13203,-56,76,-40,100,-132,-140,-10,-30
,1020,2018/03/15 01:36:37.39,-2462,8985,-13463,-73,68,-88,58,-141,-146,2,15
,1021,2018/03/15 01:36:37.41,-2548,9033,-13167,-74,80,-112,32,-154,-144,-3,40
,1022,2018/03/15 01:36:37.43,-2654,9264,-13745,-84,63,-106,34,-147,-140,10,36
,1023,2018/03/15 01:36:37.45,-2851,9670,-13909,-118,17,-87,45,-135,-132,50,21
,1024,2018/03/15 01:36:37.47,-2906,9202,-12799,-90,23,-37,77,-113,-114,33,-20
,1025,2018/03/15 01:36:37.49,-2546,8813,-13198,-14,101,-11,100,-115,-111,-43,-44
,1026,2018/03/15 01:36:37.51,-2546,8853,-13374,-25,91,-115,-4,-116,-111,-33,59
,1027,2018/03/15 01:36:37.53,-2616,8965,-13440,-120,-1,-132,-8,-119,-124,60,70
,1028,2018/03/15 01:36:37.55,-2595,9058,-13432,-134,-7,-85,48,-127,-133,70,18
,1029,2018/03/15 01:36:37.57,-2665,9034,-13434,-100,27,-64,67,-127,-131,36,-1
,1030,2018/03/15 01:36:37.59,-2640,9024,-13409,-62,72,-87,48,-134,-135,-5,19
,1031,2018/03/15 01:36:37.61,-2682,8947,-13273,-63,80,-85,49,-143,-134,-8,18
,1032,2018/03/15 01:36:37.63,-2596,8794,-13251,-56,80,-52,89,-136,-141,-12,-18
,1033,2018/03/15 01:36:37.65,-2690,8605,-13661,-60,85,-17,133,-145,-150,-12,-58
,1034,2018/03/15 01:36:37.67,-2633,10242,-13859,-46,90,-32,100,-136,-132,-22,-34
,1035,2018/03/15 01:36:37.69,-2832,9383,-13003,-18,122,-20,122,-140,-142,-52,-51
,1036,2018/03/15 01:36:37.71,-2806,8963,-13208,17,170,-12,130,-153,-142,-93,-59
,1037,2018/03/15 01:36:37.73,-2828,8861,-13332,8,149,21,159,-141,-138,-78,-90
,1038,2018/03/15 01:36:37.75,-2733,9001,-13454,-20,118,-1,146,-138,-147,-49,-72
,1039,2018/03/15 01:36:37.77,-2679,8925,-13415,-39,110,-16,136,-149,-152,-35,-60
,1040,2018/03/15 01:36:37.79,-2624,9099,-13439,3,154,-18,124,-151,-142,-78,-53
,1041,2018/03/15 01:36:37.81,-2658,9064,-13335,18,166,0,144,-148,-144,-92,-72
,1042,2018/03/15 01:36:37.83,-2687,9351,-13474,8,154,22,171,-146,-149,-81,-96
,1043,2018/03/15 01:36:37.85,-2657,9088,-13393,-5,142,23,180,-147,-157,-68,-101
,1044,2018/03/15 01:36:37.87,-2631,9049,-13353,-6,146,5,146,-152,-141,-70,-75
,1045,2018/03/15 01:36:37.89,-2713,8916,-13342,48,195,34,179,-147,-145,-121,-106
,1046,2018/03/15 01:36:37.91,-2738,8886,-13388,42,192,-13,132,-150,-145,-117,-59
,1047,2018/03/15 01:36:37.93,-2780,9108,-13236,-41,102,-72,74,-143,-146,-30,-1
,1048,2018/03/15 01:36:37.95,-2755,9054,-13295,-143,-8,-114,29,-135,-143,75,42
,1049,2018/03/15 01:36:37.97,-2771,9083,-13428,-121,22,-98,40,-143,-138,49,29
,1050,2018/03/15 01:36:37.99,-2741,9172,-13402,-37,98,-54,70,-135,-124,-30,-8
,1051,2018/03/15 01:36:38.01,-2690,9086,-13318,-19,109,-42,87,-128,-129,-45,-22
,1052,2018/03/15 01:36:38.03,-2635,9212,-13275,-56,75,-30,108,-131,-138,-9,-39
,1053,2018/03/15 01:36:38.05,-2609,9194,-13330,-64,70,-28,110,-134,-138,-3,-41
,1054,2018/03/15 01:36:38.07,-2689,9090,-13353,-30,112,-34,109,-142,-143,-41,-37
,1055,2018/03/15 01:36:38.09,-2623,9020,-13361,2,153,-25,121,-151,-146,-77,-48
,1056,2018/03/15 01:36:38.11,-2561,9047,-13315,12,160,19,169,-148,-150,-86,-94
,1057,2018/03/15 01:36:38.13,-2646,8834,-13288,23,166,64,212,-143,-148,-94,-138
,1058,2018/03/15 01:36:38.15,-2774,9079,-13548,36,172,52,189,-136,-137,-104,-120
,1059,2018/03/15 01:36:38.17,-2644,9334,-13335,45,180,30,155,-135,-125,-112,-92
,1060,2018/03/15 01:36:38.19,-2631,8823,-12879,56,188,1,128,-132,-127,-122,-64
,1061,2018/03/15 01:36:38.21,-2758,8920,-13383,-7,116,-15,112,-123,-127,-54,-48
,1062,2018/03/15 01:36:38.23,-2802,8801,-13414,-44,73,-31,88,-117,-119,-14,-28
,1063,2018/03/15 01:36:38.25,-2978,9335,-13456,-85,30,-86,20,-115,-106,27,33
,1064,2018/03/15 01:36:38.27,-2402,9377,-13385,-76,28,-62,35,-104,-97,24,13
,1065,2018/03/15 01:36:38.29,-2491,9277,-13097,11,122,-2,121,-111,-123,-66,-59
,1066,2018/03/15 01:36:38.31,-2629,9023,-13321,12,144,14,142,-132,-128,-78,-78
,1067,2018/03/15 01:36:38.33,-2580,9005,-13353,-20,90,-10,100,-110,-110,-35,-45
,1068,2018/03/15 01:36:38.35,-2702,8949,-13403,-64,44,-63,56,-108,-119,10,3
,1069,2018/03/15 01:36:38.37,-2639,8922,-13276,-50,79,-71,50,-129,-121,-14,10
,1070,2018/03/15 01:36:38.39,-2555,8950,-13283,-35,85,-61,56,-120,-117,-25,2
,1071,2018/03/15 01:36:38.41,-2563,8972,-13297,-58,64,-44,88,-122,-132,-3,-22
,1072,2018/03/15 01:36:38.43,-2360,8861,-13170,-66,68,-26,114,-134,-140,-1,-44
,1073,2018/03/15 01:36:38.45,-2619,9104,-13648,-40,98,-36,101,-138,-137,-29,-32
,1074,2018/03/15 01:36:38.47,-2654,9892,-13443,-29,114,-68,71,-143,-139,-42,-1
,1075,2018/03/15 01:36:38.49,-2689,9383,-13002,-30,117,-30,108,-147,-138,-43,-39
,1076,2018/03/15 01:36:38.51,-2741,9064,-13298,-22,115,3,145,-137,-142,-46,-74
,1077,2018/03/15 01:36:38.53,-2645,8985,-13378,-35,113,-7,143,-148,-150,-39,-68
,1078,2018/03/15 01:36:38.55,-2692,9014,-13414,-28,119,-30,112,-147,-142,-45,-41
,1079,2018/03/15 01:36:38.57,-2665,9254,-13422,-16,128,-42,94,-144,-136,-56,-26
,1080,2018/03/15 01:36:38.59,-2666,9320,-13356,-7,135,-18,127,-142,-145,-64,-54
,1081,2018/03/15 01:36:38.61,-2629,9283,-13395,-29,112,-1,139,-141,-140,-41,-69
,1082,2018/03/15 01:36:38.63,-2616,9170,-13253,-30,104,-5,137,-134,-142,-37,-66
,1083,2018/03/15 01:36:38.65,-2664,9030,-13163,-17,121,-24,103,-138,-127,-52,-39
,1084,2018/03/15 01:36:38.67,-2683,9072,-13189,4,139,-27,111,-135,-138,-71,-42
,1085,2018/03/15 01:36:38.69,-2644,9003,-13377,-2,141,-11,129,-143,-140,-69,-59
,1086,2018/03/15 01:36:38.71,-2614,9137,-13433,-28,104,-8,127,-132,-135,-38,-59
,1087,2018/03/15 01:36:38.73,-2590,9193,-13353,-44,87,-23,113,-131,-136,-21,-45
,1088,2018/03/15 01:36:38.75,-2534,9196,-13391,-20,118,-26,107,-138,-133,-49,-40
,1089,2018/03/15 01:36:38.77,-2611,9172,-13390,5,144,-31,106,-139,-137,-74,-37
,1090,2018/03/15 01:36:38.79,-2620,9120,-13418,-19,122,-24,124,-141,-148,-51,-50
,1091,2018/03/15 01:36:38.81,-2594,9121,-13311,-34,107,-4,139,-141,-143,-36,-67
,1092,2018/03/15 01:36:38.83,-2605,9038,-13334,-40,91,-34,96,-131,-130,-25,-31
,1093,2018/03/15 01:36:38.85,-2598,9004,-13351,-33,99,-55,75,-132,-130,-33,-10
,1094,2018/03/15 01:36:38.87,-2664,9047,-13361,-30,107,-52,82,-137,-134,-38,-15
,1095,2018/03/15 01:36:38.89,-2610,9070,-13358,-28,106,-20,116,-134,-136,-39,-48
,1096,2018/03/15 01:36:38.91,-2645,9009,-13300,-46,86,-25,112,-132,-137,-20,-43
,1097,2018/03/15 01:36:38.93,-2627,9022,-13297,-51,78,-42,92,-129,-134,-13,-25
,1098,2018/03/15 01:36:38.95,-2635,8992,-13407,-16,122,-39,96,-138,-135,-53,-28
,1099,2018/03/15 01:36:38.97,-2568,8980,-13330,-10,127,-48,88,-137,-136,-58,-20
,1100,2018/03/15 01:36:38.99,-2534,8970,-13402,-43,90,-27,106,-133,-133,-23,-39
