// Data mode  : Standard
// Transmission speed  : 50Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,EOG_L1,EOG_R1,EOG_L2,EOG_R2,EOG_H1,EOG_H2,EOG_V1,EOG_V2
,543,2018/03/15 01:40:59.51,-2362,10041,-12635,12,125,8,121,-113,-113,-68,-64
,544,2018/03/15 01:40:59.53,-2454,10072,-12639,5,122,6,124,-117,-118,-63,-65
,545,2018/03/15 01:40:59.55,-2398,10058,-12676,4,119,5,122,-115,-117,-61,-63
,546,2018/03/15 01:40:59.57,-2417,10067,-12638,-2,114,-8,109,-116,-117,-56,-50
,547,2018/03/15 01:40:59.59,-2350,10083,-12697,-6,114,-10,111,-120,-121,-54,-50
,548,2018/03/15 01:40:59.61,-2337,10039,-12612,-7,113,-7,111,-120,-118,-53,-52
,549,2018/03/15 01:40:59.63,-2472,10010,-12622,-5,113,-4,117,-118,-121,-54,-56
,550,2018/03/15 01:40:59.65,-2353,10005,-12671,-7,112,-4,114,-119,-118,-52,-55
,551,2018/03/15 01:40:59.67,-2317,10064,-12640,-8,111,-10,108,-119,-118,-51,-49
,552,2018/03/15 01:40:59.69,-2346,10065,-12639,-9,110,-5,111,-119,-116,-50,-53
,553,2018/03/15 01:40:59.71,-2381,10141,-12681,-13,104,-13,104,-117,-117,-45,-45
,554,2018/03/15 01:40:59.73,-2384,10139,-12670,-25,89,-15,100,-114,-115,-32,-42
,555,2018/03/15 01:40:59.75,-2450,10150,-12644,-18,99,-18,104,-117,-122,-40,-43
,556,2018/03/15 01:40:59.77,-2432,10100,-12597,-17,102,-20,94,-119,-114,-42,-37
,557,2018/03/15 01:40:59.79,-2552,10021,-12704,-17,98,-18,98,-115,-116,-40,-40
,558,2018/03/15 01:40:59.81,-2548,10127,-12701,-15,101,-14,99,-116,-113,-43,-42
,559,2018/03/15 01:40:59.83,-2538,10158,-12644,-18,97,-18,98,-115,-116,-39,-40
,560,2018/03/15 01:40:59.85,-2450,10149,-12525,-24,94,-23,97,-118,-120,-35,-37
,561,2018/03/15 01:40:59.87,-2521,10088,-12623,-23,94,-27,87,-117,-114,-35,-30
,562,2018/03/15 01:40:59.89,-2434,10057,-12763,-25,88,-26,87,-113,-113,-31,-30
,563,2018/03/15 01:40:59.91,-2426,9991,-12705,-24,90,-22,92,-114,-114,-33,-35
,564,2018/03/15 01:40:59.93,-2351,10035,-12679,-23,88,-24,89,-111,-113,-32,-32
,565,2018/03/15 01:40:59.95,-2400,10066,-12771,-31,84,-29,88,-115,-117,-26,-29
,566,2018/03/15 01:40:59.97,-2311,10233,-12818,-24,91,-30,84,-115,-114,-33,-27
,567,2018/03/15 01:40:59.99,-2430,10039,-12703,-28,89,-28,90,-117,-118,-30,-31
,568,2018/03/15 01:41:00.01,-2486,9920,-12599,-22,93,-18,96,-115,-114,-35,-39
,569,2018/03/15 01:41:00.03,-2412,9973,-12517,-23,91,-19,97,-114,-116,-34,-39
,570,2018/03/15 01:41:00.05,-2428,9971,-12625,-22,93,-24,93,-115,-117,-35,-34
,571,2018/03/15 01:41:00.07,-2376,9914,-12638,-24,92,-26,88,-116,-114,-34,-31
,572,2018/03/15 01:41:00.09,-2290,10145,-12621,-24,93,-32,86,-117,-118,-34,-27
,573,2018/03/15 01:41:00.11,-2395,10276,-12567,-27,90,-35,80,-117,-115,-31,-22
,574,2018/03/15 01:41:00.13,-2385,10286,-12624,-33,79,-36,73,-112,-109,-23,-18
,575,2018/03/15 01:41:00.15,-2396,10279,-12647,-33,80,-36,77,-113,-113,-23,-20
,576,2018/03/15 01:41:00.17,-2413,10202,-12631,-36,78,-29,82,-114,-111,-21,-26
,577,2018/03/15 01:41:00.19,-2490,10083,-12667,-26,88,-30,79,-114,-109,-31,-24
,578,2018/03/15 01:41:00.21,-2546,10059,-12619,-37,73,-38,74,-110,-112,-18,-18
,579,2018/03/15 01:41:00.23,-2427,10049,-12639,-39,73,-38,76,-112,-114,-17,-19
,580,2018/03/15 01:41:00.25,-2469,10096,-12616,-41,73,-40,72,-114,-112,-16,-16
,581,2018/03/15 01:41:00.27,-2418,10150,-12585,-35,80,-37,80,-115,-117,-22,-21
,582,2018/03/15 01:41:00.29,-2406,10169,-12550,-33,85,-29,85,-118,-114,-26,-28
,583,2018/03/15 01:41:00.31,-2381,10121,-12608,-30,80,-32,81,-110,-113,-25,-24
,584,2018/03/15 01:41:00.33,-2411,10180,-12636,-38,79,-38,81,-117,-119,-20,-21
,585,2018/03/15 01:41:00.35,-2340,10095,-12595,-34,81,-34,78,-115,-112,-23,-22
,586,2018/03/15 01:41:00.37,-2373,10101,-12589,-33,81,-37,78,-114,-115,-24,-20
,587,2018/03/15 01:41:00.39,-2407,10100,-12638,-36,81,-36,83,-117,-119,-22,-23
,588,2018/03/15 01:41:00.41,-2461,10098,-12627,-33,86,-28,93,-119,-121,-26,-32
,589,2018/03/15 01:41:00.43,-2419,10218,-12585,-28,91,-23,93,-119,-116,-31,-35
,590,2018/03/15 01:41:00.45,-2418,10231,-12631,-20,94,-27,90,-114,-117,-37,-31
,591,2018/03/15 01:41:00.47,-2424,10167,-12636,-32,91,-37,88,-123,-125,-29,-25
,592,2018/03/15 01:41:00.49,-2444,10198,-12608,-35,91,-32,95,-126,-127,-28,-31
,593,2018/03/15 01:41:00.51,-2474,10070,-12681,-35,91,-25,102,-126,-127,-28,-38
,594,2018/03/15 01:41:00.53,-2383,10057,-12587,-34,90,-32,90,-124,-122,-28,-29
,595,2018/03/15 01:41:00.55,-2478,10146,-12587,-41,78,-33,89,-119,-122,-18,-28
,596,2018/03/15 01:41:00.57,-2425,10116,-12592,-30,94,-35,90,-124,-125,-32,-27
,597,2018/03/15 01:41:00.59,-2420,10203,-12733,-33,91,-34,92,-124,-126,-29,-29
,598,2018/03/15 01:41:00.61,-2502,10206,-12628,-47,77,-37,88,-124,-125,-15,-25
,599,2018/03/15 01:41:00.63,-2440,10177,-12575,-42,80,-49,76,-122,-125,-19,-13
,600,2018/03/15 01:41:00.65,-2447,10129,-12539,-49,78,-51,77,-127,-128,-14,-13
,601,2018/03/15 01:41:00.67,-2496,10155,-12593,-47,82,-44,81,-129,-125,-17,-18
,602,2018/03/15 01:41:00.69,-2390,10112,-12551,-43,80,-44,81,-123,-125,-18,-18
,603,2018/03/15 01:41:00.71,-2394,10163,-12606,-46,78,-43,82,-124,-125,-16,-19
,604,2018/03/15 01:41:00.73,-2410,10093,-12598,-44,79,-44,79,-123,-123,-17,-17
,605,2018/03/15 01:41:00.75,-2476,10150,-12530,-35,88,-37,88,-123,-125,-26,-25
,606,2018/03/15 01:41:00.77,-2408,10097,-12582,-37,90,-36,85,-127,-121,-26,-24
,607,2018/03/15 01:41:00.79,-2379,10169,-12518,-36,85,-37,85,-121,-122,-24,-24
,608,2018/03/15 01:41:00.81,-2418,10189,-12683,-43,78,-40,82,-121,-122,-17,-21
,609,2018/03/15 01:41:00.83,-2374,10155,-12701,-40,81,-42,79,-121,-121,-20,-18
,610,2018/03/15 01:41:00.85,-2469,10148,-12665,-37,82,-41,78,-119,-119,-22,-18
,611,2018/03/15 01:41:00.87,-2506,10095,-12622,-41,80,-39,78,-121,-117,-19,-19
,612,2018/03/15 01:41:00.89,-2429,10134,-12623,-36,78,-33,79,-114,-112,-21,-23
,613,2018/03/15 01:41:00.91,-2465,10173,-12629,-40,73,-39,77,-113,-116,-16,-19
,614,2018/03/15 01:41:00.93,-2488,10142,-12548,-25,91,-33,84,-116,-117,-33,-25
,615,2018/03/15 01:41:00.95,-2465,10158,-12569,-28,90,-40,75,-118,-115,-31,-17
,616,2018/03/15 01:41:00.97,-2453,10153,-12613,-30,91,-30,88,-121,-118,-30,-29
,617,2018/03/15 01:41:00.99,-2424,10132,-12585,-32,87,-35,84,-119,-119,-27,-24
,618,2018/03/15 01:41:01.01,-2447,10226,-12598,-37,81,-33,88,-118,-121,-22,-27
,619,2018/03/15 01:41:01.03,-2420,10163,-12599,-34,91,-35,84,-125,-119,-28,-24
,620,2018/03/15 01:41:01.05,-2447,10130,-12571,-31,86,-36,83,-117,-119,-27,-23
,621,2018/03/15 01:41:01.07,-2440,10072,-12542,-40,84,-38,86,-124,-124,-22,-24
,622,2018/03/15 01:41:01.09,-2418,10144,-12575,-35,91,-32,98,-126,-130,-28,-33
,623,2018/03/15 01:41:01.11,-2446,10092,-12621,-36,92,-36,89,-128,-125,-28,-26
,624,2018/03/15 01:41:01.13,-2422,10083,-12617,-32,90,-34,88,-122,-122,-29,-27
,625,2018/03/15 01:41:01.15,-2428,10057,-12665,-32,91,-33,89,-123,-122,-29,-28
,626,2018/03/15 01:41:01.17,-2410,10102,-12642,-35,90,-34,93,-125,-127,-27,-29
,627,2018/03/15 01:41:01.19,-2387,10060,-12547,-38,90,-43,85,-128,-128,-26,-21
,628,2018/03/15 01:41:01.21,-2411,10140,-12528,-52,71,-59,63,-123,-122,-9,-2
,629,2018/03/15 01:41:01.23,-2422,10164,-12610,-67,57,-83,38,-124,-121,5,22
,630,2018/03/15 01:41:01.25,-2431,10172,-12619,-94,25,-113,4,-119,-117,34,54
,631,2018/03/15 01:41:01.27,-2455,10234,-12611,-126,-11,-125,-9,-115,-116,68,67
,632,2018/03/15 01:41:01.29,-2399,10236,-12605,-122,-4,-111,16,-118,-127,63,47
,633,2018/03/15 01:41:01.31,-2452,10166,-12637,-99,33,-81,52,-132,-133,33,14
,634,2018/03/15 01:41:01.33,-2421,10124,-12602,-62,72,-40,92,-134,-132,-5,-26
,635,2018/03/15 01:41:01.35,-2440,10060,-12650,-34,98,-26,105,-132,-131,-32,-39
,636,2018/03/15 01:41:01.37,-2435,10081,-12557,-28,96,-13,116,-124,-129,-34,-51
,637,2018/03/15 01:41:01.39,-2352,10044,-12635,-10,117,-10,119,-127,-129,-53,-54
,638,2018/03/15 01:41:01.41,-2401,10057,-12643,-2,125,-2,122,-127,-124,-61,-60
,639,2018/03/15 01:41:01.43,-2347,10097,-12601,3,125,3,124,-122,-121,-64,-63
,640,2018/03/15 01:41:01.45,-2339,10091,-12628,2,126,-1,125,-124,-126,-64,-62
,641,2018/03/15 01:41:01.47,-2371,10081,-12644,-7,120,-6,122,-127,-128,-56,-58
,642,2018/03/15 01:41:01.49,-2439,10046,-12731,-9,115,-8,116,-124,-124,-53,-54
,643,2018/03/15 01:41:01.51,-2449,10095,-12671,-8,115,-13,109,-123,-122,-53,-48
,644,2018/03/15 01:41:01.53,-2376,10083,-12690,-11,109,-14,106,-120,-120,-49,-46
,645,2018/03/15 01:41:01.55,-2389,10105,-12644,-13,110,-17,109,-123,-126,-48,-46
,646,2018/03/15 01:41:01.57,-2428,10138,-12607,-20,102,-19,105,-122,-124,-41,-43
,647,2018/03/15 01:41:01.59,-2466,10124,-12637,-22,103,-18,106,-125,-124,-40,-44
,648,2018/03/15 01:41:01.61,-2463,10089,-12651,-17,106,-25,99,-123,-124,-44,-37
,649,2018/03/15 01:41:01.63,-2430,10098,-12666,-26,98,-30,93,-124,-123,-36,-31
,650,2018/03/15 01:41:01.65,-2499,10107,-12638,-32,96,-32,98,-128,-130,-32,-33
,651,2018/03/15 01:41:01.67,-2394,10117,-12676,-35,94,-29,96,-129,-125,-29,-33
,652,2018/03/15 01:41:01.69,-2463,10158,-12708,-30,92,-32,92,-122,-124,-31,-30
,653,2018/03/15 01:41:01.71,-2380,10110,-12605,-31,93,-32,87,-124,-119,-31,-27
,654,2018/03/15 01:41:01.73,-2465,10100,-12604,-31,86,-35,82,-117,-117,-27,-23
,655,2018/03/15 01:41:01.75,-2458,10013,-12712,-29,95,-37,89,-124,-126,-33,-26
,656,2018/03/15 01:41:01.77,-2260,10024,-12668,-36,86,-33,78,-122,-111,-25,-22
,657,2018/03/15 01:41:01.79,-2416,10071,-12671,-32,85,-39,83,-117,-122,-26,-22
,658,2018/03/15 01:41:01.81,-2416,10123,-12665,-42,81,-39,82,-123,-121,-19,-21
,659,2018/03/15 01:41:01.83,-2377,10082,-12628,-38,82,-40,80,-120,-120,-22,-20
,660,2018/03/15 01:41:01.85,-2483,10071,-12596,-42,78,-38,81,-120,-119,-18,-21
,661,2018/03/15 01:41:01.87,-2415,10026,-12495,-38,79,-35,86,-117,-121,-20,-25
,662,2018/03/15 01:41:01.89,-2421,10146,-12617,-35,85,-36,82,-120,-118,-25,-23
,663,2018/03/15 01:41:01.91,-2398,10090,-12702,-32,87,-35,85,-119,-120,-27,-25
,664,2018/03/15 01:41:01.93,-2441,10247,-12787,-32,91,-27,96,-123,-123,-29,-34
,665,2018/03/15 01:41:01.95,-2490,10147,-12717,-25,98,-21,102,-123,-123,-36,-40
,666,2018/03/15 01:41:01.97,-2388,10138,-12683,-26,96,-27,97,-122,-124,-35,-35
,667,2018/03/15 01:41:01.99,-2476,9954,-12650,-32,92,-33,94,-124,-127,-30,-30
,668,2018/03/15 01:41:02.01,-2470,9998,-12739,-29,99,-33,96,-128,-129,-35,-31
,669,2018/03/15 01:41:02.03,-2453,9916,-12637,-29,103,-27,101,-132,-128,-37,-37
,670,2018/03/15 01:41:02.05,-2456,10066,-12668,-32,97,-30,103,-129,-133,-32,-36
,671,2018/03/15 01:41:02.07,-2443,10053,-12673,-30,101,-24,109,-131,-133,-35,-42
,672,2018/03/15 01:41:02.09,-2390,10124,-12620,-23,115,-27,112,-138,-139,-46,-42
,673,2018/03/15 01:41:02.11,-2520,10113,-12650,-24,116,-26,110,-140,-136,-46,-42
,674,2018/03/15 01:41:02.13,-2419,9967,-12671,-29,106,-32,108,-135,-140,-38,-38
,675,2018/03/15 01:41:02.15,-2408,9956,-12799,-36,104,-27,119,-140,-146,-34,-46
,676,2018/03/15 01:41:02.17,-2416,10013,-12635,-33,107,-33,105,-140,-138,-37,-36
,677,2018/03/15 01:41:02.19,-2411,10057,-12717,-36,95,-38,96,-131,-134,-29,-29
,678,2018/03/15 01:41:02.21,-2467,10089,-12588,-35,97,-44,86,-132,-130,-31,-21
,679,2018/03/15 01:41:02.23,-2511,10100,-12763,-33,92,-29,95,-125,-124,-29,-33
,680,2018/03/15 01:41:02.25,-2530,10053,-12640,-44,80,-36,89,-124,-125,-18,-26
,681,2018/03/15 01:41:02.27,-2518,10135,-12627,-41,81,-42,82,-122,-124,-20,-20
,682,2018/03/15 01:41:02.29,-2473,10125,-12636,-38,87,-39,85,-125,-124,-24,-23
,683,2018/03/15 01:41:02.31,-2499,10135,-12621,-38,91,-42,86,-129,-128,-26,-22
,684,2018/03/15 01:41:02.33,-2500,10111,-12699,-44,84,-42,88,-128,-130,-20,-23
,685,2018/03/15 01:41:02.35,-2502,10163,-12539,-44,81,-38,87,-125,-125,-18,-24
,686,2018/03/15 01:41:02.37,-2427,10309,-12629,-34,91,-35,90,-125,-125,-28,-27
,687,2018/03/15 01:41:02.39,-2433,10244,-12623,-35,90,-39,84,-125,-123,-27,-22
,688,2018/03/15 01:41:02.41,-2448,10215,-12627,-37,87,-34,86,-124,-120,-25,-26
,689,2018/03/15 01:41:02.43,-2450,10092,-12770,-32,87,-32,88,-119,-120,-27,-28
,690,2018/03/15 01:41:02.45,-2471,9977,-12651,-37,82,-30,90,-119,-120,-22,-30
,691,2018/03/15 01:41:02.47,-2461,9902,-12595,-24,93,-26,90,-117,-116,-34,-32
,692,2018/03/15 01:41:02.49,-2498,9928,-12656,-28,89,-36,82,-117,-118,-30,-23
,693,2018/03/15 01:41:02.51,-2405,10013,-12448,-37,84,-39,84,-121,-123,-23,-22
,694,2018/03/15 01:41:02.53,-2406,10185,-12589,-41,85,-40,86,-126,-126,-22,-23
,695,2018/03/15 01:41:02.55,-2460,10289,-12724,-40,86,-35,92,-126,-127,-23,-28
,696,2018/03/15 01:41:02.57,-2395,10204,-12675,-33,98,-41,82,-131,-123,-32,-20
,697,2018/03/15 01:41:02.59,-2390,10150,-12759,-40,83,-44,75,-123,-119,-21,-15
,698,2018/03/15 01:41:02.61,-2511,10064,-12747,-47,81,-43,85,-128,-128,-17,-21
,699,2018/03/15 01:41:02.63,-2425,10160,-12611,-46,82,-39,89,-128,-128,-18,-25
,700,2018/03/15 01:41:02.65,-2492,10236,-12562,-31,96,-40,85,-127,-125,-32,-22
,701,2018/03/15 01:41:02.67,-2364,10117,-12605,-28,99,-18,102,-127,-120,-35,-42
,702,2018/03/15 01:41:02.69,-2378,10127,-12559,-11,109,-21,98,-120,-119,-49,-38
,703,2018/03/15 01:41:02.71,-2339,10015,-12593,-29,94,-34,95,-123,-129,-32,-30
,704,2018/03/15 01:41:02.73,-2397,10031,-12620,-36,93,-31,95,-129,-126,-28,-32
,705,2018/03/15 01:41:02.75,-2455,10025,-12615,-33,87,-31,86,-120,-117,-27,-27
,706,2018/03/15 01:41:02.77,-2333,10023,-12644,-28,90,-32,87,-118,-119,-31,-27
,707,2018/03/15 01:41:02.79,-2407,10086,-12668,-32,89,-38,82,-121,-120,-28,-22
,708,2018/03/15 01:41:02.81,-2368,10127,-12684,-38,82,-36,84,-120,-120,-22,-24
,709,2018/03/15 01:41:02.83,-2395,10153,-12724,-40,78,-40,80,-118,-120,-19,-20
,710,2018/03/15 01:41:02.85,-2368,10165,-12722,-44,75,-43,76,-119,-119,-15,-16
,711,2018/03/15 01:41:02.87,-2380,10101,-12679,-40,81,-42,82,-121,-124,-20,-20
,712,2018/03/15 01:41:02.89,-2452,10095,-12605,-38,88,-35,83,-126,-118,-25,-24
,713,2018/03/15 01:41:02.91,-2534,10070,-12621,-36,82,-37,81,-118,-118,-23,-22
,714,2018/03/15 01:41:02.93,-2489,10129,-12640,-39,78,-36,80,-117,-116,-19,-22
,715,2018/03/15 01:41:02.95,-2493,10099,-12631,-40,77,-43,78,-117,-121,-18,-17
,716,2018/03/15 01:41:02.97,-2482,10111,-12682,-39,84,-34,88,-123,-122,-22,-27
,717,2018/03/15 01:41:02.99,-2452,10130,-12587,-35,82,-38,81,-117,-119,-23,-21
,718,2018/03/15 01:41:03.01,-2393,10072,-12605,-39,79,-39,83,-118,-122,-20,-22
,719,2018/03/15 01:41:03.03,-2439,10089,-12632,-41,76,-49,69,-117,-118,-17,-10
,720,2018/03/15 01:41:03.05,-2502,10105,-12619,-46,75,-46,76,-121,-122,-14,-15
,721,2018/03/15 01:41:03.07,-2331,10053,-12654,-36,86,-40,77,-122,-117,-25,-18
,722,2018/03/15 01:41:03.09,-2467,10086,-12644,-45,74,-56,67,-119,-123,-14,-5
,723,2018/03/15 01:41:03.11,-2480,10083,-12752,-62,60,-68,53,-122,-121,1,7
,724,2018/03/15 01:41:03.13,-2458,10047,-12633,-85,32,-100,18,-117,-118,26,41
,725,2018/03/15 01:41:03.15,-2398,10087,-12524,-120,-6,-138,-28,-114,-110,63,83
,726,2018/03/15 01:41:03.17,-2449,10122,-12528,-139,-29,-135,-25,-110,-110,84,80
,727,2018/03/15 01:41:03.19,-2428,10240,-12595,-128,-8,-118,10,-120,-128,68,54
,728,2018/03/15 01:41:03.21,-2413,10248,-12753,-102,31,-80,54,-133,-134,35,13
,729,2018/03/15 01:41:03.23,-2368,10189,-12766,-64,67,-50,80,-131,-130,-1,-15
,730,2018/03/15 01:41:03.25,-2363,10160,-12709,-41,87,-32,91,-128,-123,-23,-29
,731,2018/03/15 01:41:03.27,-2471,10130,-12661,-16,107,-13,109,-123,-122,-45,-48
,732,2018/03/15 01:41:03.29,-2417,10096,-12667,-12,111,-12,115,-123,-127,-49,-51
,733,2018/03/15 01:41:03.31,-2410,10047,-12619,-16,113,-13,117,-129,-130,-48,-52
,734,2018/03/15 01:41:03.33,-2397,10010,-12639,-10,117,-7,118,-127,-125,-53,-55
,735,2018/03/15 01:41:03.35,-2343,9997,-12606,-6,116,-8,111,-122,-119,-55,-51
,736,2018/03/15 01:41:03.37,-2346,9924,-12686,-7,112,-12,108,-119,-120,-52,-48
,737,2018/03/15 01:41:03.39,-2396,9993,-12629,-12,113,-18,106,-125,-124,-50,-44
,738,2018/03/15 01:41:03.41,-2416,9963,-12616,-22,102,-15,106,-124,-121,-40,-45
,739,2018/03/15 01:41:03.43,-2422,10063,-12616,-21,103,-18,107,-124,-125,-41,-44
,740,2018/03/15 01:41:03.45,-2434,10075,-12686,-19,102,-17,102,-121,-119,-41,-42
,741,2018/03/15 01:41:03.47,-2418,10147,-12732,-21,100,-26,98,-121,-124,-39,-36
,742,2018/03/15 01:41:03.49,-2374,10258,-12763,-36,92,-39,90,-128,-129,-28,-25
,743,2018/03/15 01:41:03.51,-2402,10140,-12666,-43,84,-40,86,-127,-126,-20,-23
,744,2018/03/15 01:41:03.53,-2506,10043,-12661,-38,85,-37,85,-123,-122,-23,-24
,745,2018/03/15 01:41:03.55,-2475,9803,-12659,-34,88,-40,82,-122,-122,-27,-21
,746,2018/03/15 01:41:03.57,-2540,9878,-12688,-42,84,-43,80,-126,-123,-21,-18
,747,2018/03/15 01:41:03.59,-2501,10053,-12604,-43,75,-39,79,-118,-118,-16,-20
,748,2018/03/15 01:41:03.61,-2379,10089,-12730,-40,79,-38,85,-119,-123,-19,-23
,749,2018/03/15 01:41:03.63,-2370,10291,-12708,-44,80,-47,74,-124,-121,-18,-13
,750,2018/03/15 01:41:03.65,-2265,10257,-12664,-42,79,-41,81,-121,-122,-18,-20
,751,2018/03/15 01:41:03.67,-2402,10153,-12644,-37,87,-41,82,-124,-123,-25,-20
,752,2018/03/15 01:41:03.69,-2410,9971,-12564,-47,76,-47,77,-123,-124,-14,-15
,753,2018/03/15 01:41:03.71,-2437,9973,-12595,-49,73,-47,76,-122,-123,-12,-14
,754,2018/03/15 01:41:03.73,-2452,9975,-12618,-48,74,-51,72,-122,-123,-13,-10
,755,2018/03/15 01:41:03.75,-2429,10016,-12660,-43,80,-43,81,-123,-124,-18,-19
,756,2018/03/15 01:41:03.77,-2447,10122,-12693,-39,87,-42,82,-126,-124,-24,-20
,757,2018/03/15 01:41:03.79,-2427,10056,-12711,-48,73,-41,81,-121,-122,-12,-20
,758,2018/03/15 01:41:03.81,-2380,10101,-12557,-48,74,-44,79,-122,-123,-13,-17
,759,2018/03/15 01:41:03.83,-2438,10044,-12628,-38,79,-42,78,-117,-120,-20,-18
,760,2018/03/15 01:41:03.85,-2452,10113,-12675,-42,80,-43,72,-122,-115,-19,-14
,761,2018/03/15 01:41:03.87,-2526,10135,-12650,-44,78,-38,85,-122,-123,-17,-23
,762,2018/03/15 01:41:03.89,-2495,10097,-12610,-45,72,-36,84,-117,-120,-13,-24
,763,2018/03/15 01:41:03.91,-2503,10026,-12614,-42,80,-42,81,-122,-123,-19,-19
,764,2018/03/15 01:41:03.93,-2518,10083,-12598,-34,90,-32,93,-124,-125,-28,-30
,765,2018/03/15 01:41:03.95,-2534,10077,-12673,-32,96,-36,89,-128,-125,-32,-26
,766,2018/03/15 01:41:03.97,-2441,10118,-12593,-35,87,-31,91,-122,-122,-26,-30
,767,2018/03/15 01:41:03.99,-2474,10217,-12700,-35,84,-34,85,-119,-119,-24,-25
,768,2018/03/15 01:41:04.01,-2444,10151,-12733,-38,84,-38,86,-122,-124,-23,-24
,769,2018/03/15 01:41:04.03,-2405,10184,-12606,-34,89,-36,86,-123,-122,-27,-25
,770,2018/03/15 01:41:04.05,-2465,10038,-12555,-34,89,-37,84,-123,-121,-27,-23
,771,2018/03/15 01:41:04.07,-2462,10067,-12534,-38,81,-39,84,-119,-123,-21,-22
,772,2018/03/15 01:41:04.09,-2392,10066,-12602,-43,79,-44,82,-122,-126,-18,-19
,773,2018/03/15 01:41:04.11,-2438,10111,-12716,-44,81,-42,78,-125,-120,-18,-18
,774,2018/03/15 01:41:04.13,-2400,10083,-12763,-37,80,-44,77,-117,-121,-21,-16
,775,2018/03/15 01:41:04.15,-2402,9978,-12680,-49,80,-50,79,-129,-129,-15,-14
,776,2018/03/15 01:41:04.17,-2395,10085,-12576,-48,76,-41,82,-124,-123,-14,-20
,777,2018/03/15 01:41:04.19,-2432,10239,-12615,-31,88,-16,104,-119,-120,-28,-44
,778,2018/03/15 01:41:04.21,-2500,10044,-12659,-8,117,-16,111,-125,-127,-54,-47
,779,2018/03/15 01:41:04.23,-2467,10022,-12544,-14,116,-11,114,-130,-125,-51,-51
,780,2018/03/15 01:41:04.25,-2372,10085,-12619,-14,118,-14,117,-132,-131,-52,-51
,781,2018/03/15 01:41:04.27,-2405,10156,-12666,-20,114,-20,117,-134,-137,-47,-48
,782,2018/03/15 01:41:04.29,-2427,10040,-12677,-32,107,-40,102,-139,-142,-37,-31
,783,2018/03/15 01:41:04.31,-2373,9995,-12503,-42,99,-39,99,-141,-138,-28,-30
,784,2018/03/15 01:41:04.33,-2412,10002,-12766,-34,104,-37,97,-138,-134,-35,-30
,785,2018/03/15 01:41:04.35,-2333,10308,-12765,-39,94,-45,92,-133,-137,-27,-23
,786,2018/03/15 01:41:04.37,-2415,10266,-12528,-50,90,-47,96,-140,-143,-20,-24
,787,2018/03/15 01:41:04.39,-2433,10212,-12509,-45,90,-45,86,-135,-131,-22,-20
,788,2018/03/15 01:41:04.41,-2517,10073,-12578,-47,90,-53,87,-137,-140,-21,-17
,789,2018/03/15 01:41:04.43,-2439,10094,-12619,-50,86,-49,79,-136,-128,-18,-15
,790,2018/03/15 01:41:04.45,-2416,10020,-12787,-48,81,-50,83,-129,-133,-16,-16
,791,2018/03/15 01:41:04.47,-2374,10149,-12527,-49,79,-41,84,-128,-125,-15,-21
,792,2018/03/15 01:41:04.49,-2410,10097,-12734,-40,81,-34,83,-121,-117,-20,-24
,793,2018/03/15 01:41:04.51,-2388,10303,-12626,-30,88,-33,85,-118,-118,-29,-26
,794,2018/03/15 01:41:04.53,-2493,10232,-12783,-31,89,-39,80,-120,-119,-29,-20
,795,2018/03/15 01:41:04.55,-2430,10154,-12667,-46,73,-44,76,-119,-120,-13,-16
,796,2018/03/15 01:41:04.57,-2585,10130,-12523,-42,76,-31,88,-118,-119,-17,-28
,797,2018/03/15 01:41:04.59,-2488,10031,-12529,-32,82,-30,81,-114,-111,-25,-25
,798,2018/03/15 01:41:04.61,-2248,9944,-12612,-21,93,-6,119,-114,-125,-36,-56
,799,2018/03/15 01:41:04.63,-2293,10066,-12563,-4,123,-18,106,-127,-124,-59,-44
,800,2018/03/15 01:41:04.65,-2277,10139,-12560,-22,97,-24,101,-119,-125,-37,-38
,801,2018/03/15 01:41:04.67,-2376,10156,-12653,-27,96,-35,89,-123,-124,-34,-27
,802,2018/03/15 01:41:04.69,-2376,10098,-12615,-28,93,-25,88,-121,-113,-32,-31
,803,2018/03/15 01:41:04.71,-2281,10210,-12521,-21,94,-29,89,-115,-118,-36,-30
,804,2018/03/15 01:41:04.73,-2390,10161,-12534,-30,92,-31,92,-122,-123,-31,-30
,805,2018/03/15 01:41:04.75,-2305,10066,-12596,-35,83,-31,86,-118,-117,-24,-27
,806,2018/03/15 01:41:04.77,-2376,10184,-12682,-37,81,-43,80,-118,-123,-22,-18
,807,2018/03/15 01:41:04.79,-2282,10187,-12555,-45,81,-46,81,-126,-127,-18,-17
,808,2018/03/15 01:41:04.81,-2193,10423,-12728,-46,81,-49,76,-127,-125,-17,-13
,809,2018/03/15 01:41:04.83,-2200,10287,-12404,-46,79,-42,80,-125,-122,-16,-19
,810,2018/03/15 01:41:04.85,-2274,10723,-12755,-45,74,-45,75,-119,-120,-14,-15
,811,2018/03/15 01:41:04.87,-2497,10292,-12443,-51,70,-51,73,-121,-124,-9,-11
,812,2018/03/15 01:41:04.89,-2493,9856,-12643,-48,76,-48,76,-124,-124,-14,-14
,813,2018/03/15 01:41:04.91,-2443,9740,-12656,-48,81,-50,78,-129,-128,-16,-14
