// Data mode  : Standard
// Transmission speed  : 50Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,EOG_L1,EOG_R1,EOG_L2,EOG_R2,EOG_H1,EOG_H2,EOG_V1,EOG_V2
,273,2018/03/15 00:36:43.63,-2685,11459,-11356,-47,86,-59,72,-133,-131,-19,-6
,274,2018/03/15 00:36:43.65,-2678,11427,-11352,-52,85,-49,93,-137,-142,-16,-22
,275,2018/03/15 00:36:43.67,-2750,11417,-11393,-48,93,-42,94,-141,-136,-22,-26
,276,2018/03/15 00:36:43.69,-2746,11303,-11405,-56,76,-63,71,-132,-134,-10,-4
,277,2018/03/15 00:36:43.71,-2741,11319,-11334,-74,67,-88,56,-141,-144,3,16
,278,2018/03/15 00:36:43.73,-2702,11394,-11368,-71,71,-20,116,-142,-136,0,-48
,279,2018/03/15 00:36:43.75,-2730,11368,-11324,43,177,49,172,-134,-123,-110,-110
,280,2018/03/15 00:36:43.77,-2696,11351,-11334,13,118,-14,80,-105,-94,-65,-33
,281,2018/03/15 00:36:43.79,-2761,11376,-11377,-36,54,-31,65,-90,-96,-9,-17
,282,2018/03/15 00:36:43.81,-2716,11336,-11385,-16,86,-16,96,-102,-112,-35,-40
,283,2018/03/15 00:36:43.83,-2728,11369,-11367,8,123,-10,105,-115,-115,-65,-47
,284,2018/03/15 00:36:43.85,-2718,11370,-11386,10,136,19,148,-126,-129,-73,-83
,285,2018/03/15 00:36:43.87,-2696,11432,-11389,10,136,-2,120,-126,-122,-73,-59
,286,2018/03/15 00:36:43.89,-2679,11408,-11453,-26,98,-36,98,-124,-134,-36,-31
,287,2018/03/15 00:36:43.91,-2798,11421,-11384,-48,90,-67,63,-138,-130,-21,2
,288,2018/03/15 00:36:43.93,-2786,11422,-11428,-64,62,-78,42,-126,-120,1,18
,289,2018/03/15 00:36:43.95,-2657,11359,-11348,-82,43,-81,50,-125,-131,19,15
,290,2018/03/15 00:36:43.97,-2777,11400,-11353,-94,37,-88,48,-131,-136,28,20
,291,2018/03/15 00:36:43.99,-2596,11453,-11375,-82,53,-73,56,-135,-129,14,8
,292,2018/03/15 00:36:44.01,-2661,11441,-11392,-74,53,-77,44,-127,-121,10,16
,293,2018/03/15 00:36:44.03,-2639,11458,-11366,-64,54,-74,40,-118,-114,5,17
,294,2018/03/15 00:36:44.05,-2689,11416,-11379,-79,40,-79,47,-119,-126,19,16
,295,2018/03/15 00:36:44.07,-2581,11410,-11352,-82,43,-75,52,-125,-127,19,11
,296,2018/03/15 00:36:44.09,-2649,11371,-11364,-84,39,-78,44,-123,-122,22,17
,297,2018/03/15 00:36:44.11,-2681,11325,-11353,-64,60,-72,53,-124,-125,2,9
,298,2018/03/15 00:36:44.13,-2666,11412,-11353,-57,70,-65,56,-127,-121,-6,4
,299,2018/03/15 00:36:44.15,-2712,11421,-11334,-67,54,-56,66,-121,-122,6,-5
,300,2018/03/15 00:36:44.17,-2721,11447,-11436,-59,57,-52,72,-116,-124,1,-10
,301,2018/03/15 00:36:44.19,-2795,11405,-11457,-57,74,-56,75,-131,-131,-8,-9
,302,2018/03/15 00:36:44.21,-2776,11356,-11298,-45,85,-49,72,-130,-121,-20,-11
,303,2018/03/15 00:36:44.23,-2834,11313,-11222,-56,67,-55,68,-123,-123,-5,-6
,304,2018/03/15 00:36:44.25,-2725,11353,-11327,-59,67,-38,92,-126,-130,-4,-27
,305,2018/03/15 00:36:44.27,-2706,11395,-11433,-50,78,-48,89,-128,-137,-14,-20
,306,2018/03/15 00:36:44.29,-2732,11444,-11465,-50,88,-56,86,-138,-142,-19,-15
,307,2018/03/15 00:36:44.31,-2727,11514,-11370,-56,87,-69,71,-143,-140,-15,-1
,308,2018/03/15 00:36:44.33,-2730,11433,-11387,-64,80,-60,84,-144,-144,-8,-12
,309,2018/03/15 00:36:44.35,-2734,11310,-11359,-70,69,-70,76,-139,-146,0,-3
,310,2018/03/15 00:36:44.37,-2805,11153,-11366,-76,74,-46,108,-150,-154,1,-31
,311,2018/03/15 00:36:44.39,-2770,11285,-11354,78,234,319,460,-156,-141,-156,-389
,312,2018/03/15 00:36:44.41,-2788,11362,-11379,1029,1156,1882,1769,-127,113,-1092,-1825
,313,2018/03/15 00:36:44.43,-2795,11338,-11396,1918,1779,1918,1782,139,136,-1848,-1850
,314,2018/03/15 00:36:44.45,-2787,11507,-11409,1874,1768,1677,1723,106,-46,-1821,-1700
,315,2018/03/15 00:36:44.47,-2696,11404,-11369,1310,1521,1059,1202,-211,-143,-1415,-1130
,316,2018/03/15 00:36:44.49,-2721,11385,-11363,855,923,646,705,-68,-59,-889,-675
,317,2018/03/15 00:36:44.51,-2787,11415,-11396,465,560,297,428,-95,-131,-512,-362
,318,2018/03/15 00:36:44.53,-2752,11355,-11380,174,336,75,258,-162,-183,-255,-166
,319,2018/03/15 00:36:44.55,-2734,11397,-11425,-25,173,-85,136,-198,-221,-74,-25
,320,2018/03/15 00:36:44.57,-2746,11407,-11439,-141,94,-172,58,-235,-230,23,57
,321,2018/03/15 00:36:44.59,-2675,11296,-11407,-199,3,-240,-72,-202,-168,98,156
,322,2018/03/15 00:36:44.61,-2723,11299,-11409,-252,-110,-274,-155,-142,-119,181,214
,323,2018/03/15 00:36:44.63,-2625,11336,-11381,-280,-177,-289,-197,-103,-92,228,243
,324,2018/03/15 00:36:44.65,-2614,11293,-11437,-298,-222,-301,-243,-76,-58,260,272
,325,2018/03/15 00:36:44.67,-2679,11340,-11451,-317,-269,-338,-289,-48,-49,293,313
,326,2018/03/15 00:36:44.69,-2663,11346,-11475,-344,-285,-370,-306,-59,-64,314,338
,327,2018/03/15 00:36:44.71,-2587,11338,-11455,-386,-310,-400,-320,-76,-80,348,360
,328,2018/03/15 00:36:44.73,-2644,11260,-11448,-384,-303,-356,-279,-81,-77,343,317
,329,2018/03/15 00:36:44.75,-2598,11240,-11483,-355,-282,-343,-266,-73,-77,318,304
,330,2018/03/15 00:36:44.77,-2670,11256,-11459,-342,-264,-341,-263,-78,-78,303,302
,331,2018/03/15 00:36:44.79,-2632,11302,-11374,-326,-248,-320,-249,-78,-71,287,284
,332,2018/03/15 00:36:44.81,-2646,11345,-11374,-303,-232,-302,-227,-71,-75,267,264
,333,2018/03/15 00:36:44.83,-2650,11362,-11492,-297,-222,-275,-200,-75,-75,259,237
,334,2018/03/15 00:36:44.85,-2658,11361,-11483,-277,-201,-264,-188,-76,-76,239,226
,335,2018/03/15 00:36:44.87,-2686,11368,-11359,-263,-189,-272,-203,-74,-69,226,237
,336,2018/03/15 00:36:44.89,-2701,11340,-11278,-272,-202,-267,-197,-70,-70,237,232
,337,2018/03/15 00:36:44.91,-2627,11372,-11415,-231,-162,-207,-138,-69,-69,196,172
,338,2018/03/15 00:36:44.93,-2693,11444,-11427,-204,-136,-197,-124,-68,-73,170,160
,339,2018/03/15 00:36:44.95,-2696,11398,-11396,-208,-131,-208,-128,-77,-80,169,168
,340,2018/03/15 00:36:44.97,-2635,11397,-11410,-210,-130,-208,-131,-80,-77,170,169
,341,2018/03/15 00:36:44.99,-2642,11361,-11355,-182,-106,-176,-105,-76,-71,144,140
,342,2018/03/15 00:36:45.01,-2676,11320,-11377,-168,-96,-163,-91,-72,-72,132,127
,343,2018/03/15 00:36:45.03,-2684,11291,-11433,-162,-91,-145,-73,-71,-72,126,109
,344,2018/03/15 00:36:45.05,-2707,11311,-11451,-160,-81,-162,-79,-79,-83,120,120
,345,2018/03/15 00:36:45.07,-2736,11347,-11479,-169,-85,-153,-73,-84,-80,127,113
,346,2018/03/15 00:36:45.09,-2721,11418,-11412,-133,-52,-138,-59,-81,-79,92,98
,347,2018/03/15 00:36:45.11,-2701,11349,-11358,-133,-54,-131,-49,-79,-82,93,90
,348,2018/03/15 00:36:45.13,-2719,11325,-11412,-149,-63,-136,-54,-86,-82,106,95
,349,2018/03/15 00:36:45.15,-2702,11289,-11452,-138,-53,-123,-30,-85,-93,95,76
,350,2018/03/15 00:36:45.17,-2678,11315,-11443,-110,-21,-123,-39,-89,-84,65,81
,351,2018/03/15 00:36:45.19,-2719,11309,-11433,-114,-31,-114,-33,-83,-81,72,73
,352,2018/03/15 00:36:45.21,-2757,11414,-11402,-114,-33,-107,-24,-81,-83,73,65
,353,2018/03/15 00:36:45.23,-2768,11406,-11393,-106,-23,-83,1,-83,-84,64,41
,354,2018/03/15 00:36:45.25,-2761,11388,-11426,-77,3,-76,6,-80,-82,37,35
,355,2018/03/15 00:36:45.27,-2709,11312,-11441,-71,19,-80,9,-90,-89,26,35
,356,2018/03/15 00:36:45.29,-2779,11311,-11458,-70,15,-62,18,-85,-80,27,22
,357,2018/03/15 00:36:45.31,-2678,11269,-11415,-59,23,-60,29,-82,-89,18,15
,358,2018/03/15 00:36:45.33,-2684,11299,-11439,-78,7,-70,13,-85,-83,35,28
,359,2018/03/15 00:36:45.35,-2660,11307,-11448,-63,26,-61,36,-89,-97,18,12
,360,2018/03/15 00:36:45.37,-2688,11281,-11415,-54,46,-67,29,-100,-96,4,19
,361,2018/03/15 00:36:45.39,-2713,11378,-11401,-62,36,-66,32,-98,-98,13,17
,362,2018/03/15 00:36:45.41,-2695,11313,-11414,-80,17,-64,34,-97,-98,31,15
,363,2018/03/15 00:36:45.43,-2703,11355,-11414,-67,35,-63,46,-102,-109,16,8
,364,2018/03/15 00:36:45.45,-2715,11348,-11429,-53,53,-66,39,-106,-105,0,13
,365,2018/03/15 00:36:45.47,-2703,11329,-11362,-68,44,-89,17,-112,-106,12,36
,366,2018/03/15 00:36:45.49,-2703,11346,-11511,-70,39,-73,31,-109,-104,15,21
,367,2018/03/15 00:36:45.51,-2749,11342,-11468,-83,17,-84,19,-100,-103,33,32
,368,2018/03/15 00:36:45.53,-2719,11308,-11428,-86,18,-73,33,-104,-106,34,20
,369,2018/03/15 00:36:45.55,-2795,11279,-11355,-64,44,-59,42,-108,-101,10,8
,370,2018/03/15 00:36:45.57,-2721,11355,-11457,-48,54,-58,42,-102,-100,-3,8
,371,2018/03/15 00:36:45.59,-2718,11326,-11499,-52,47,-56,45,-99,-101,2,5
,372,2018/03/15 00:36:45.61,-2686,11400,-11445,-63,37,-58,43,-100,-101,13,7
,373,2018/03/15 00:36:45.63,-2658,11312,-11359,-72,38,-80,41,-110,-121,17,19
,374,2018/03/15 00:36:45.65,-2671,11315,-11347,-76,34,-44,54,-110,-98,21,-5
,375,2018/03/15 00:36:45.67,-2635,11246,-11382,25,130,78,178,-105,-100,-77,-128
,376,2018/03/15 00:36:45.69,-2747,11273,-11451,115,223,208,329,-108,-121,-169,-268
,377,2018/03/15 00:36:45.71,-2719,11385,-11397,250,340,157,216,-90,-59,-295,-186
,378,2018/03/15 00:36:45.73,-2708,11347,-11414,90,138,121,179,-48,-58,-114,-150
,379,2018/03/15 00:36:45.75,-2697,11407,-11427,203,284,244,336,-81,-92,-243,-290
,380,2018/03/15 00:36:45.77,-2736,11376,-11399,273,383,268,388,-110,-120,-328,-328
,381,2018/03/15 00:36:45.79,-2656,11388,-11378,245,365,220,343,-120,-123,-305,-281
,382,2018/03/15 00:36:45.81,-2690,11316,-11420,179,303,166,302,-124,-136,-241,-234
,383,2018/03/15 00:36:45.83,-2676,11321,-11507,146,288,127,270,-142,-143,-217,-198
,384,2018/03/15 00:36:45.85,-2612,11308,-11453,114,258,96,235,-144,-139,-186,-165
,385,2018/03/15 00:36:45.87,-2668,11336,-11443,77,222,68,210,-145,-142,-149,-139
,386,2018/03/15 00:36:45.89,-2625,11359,-11468,45,178,34,168,-133,-134,-111,-101
,387,2018/03/15 00:36:45.91,-2653,11377,-11457,-7,122,-27,104,-129,-131,-57,-38
,388,2018/03/15 00:36:45.93,-2671,11304,-11452,-46,81,-63,61,-127,-124,-17,1
,389,2018/03/15 00:36:45.95,-2705,11272,-11405,-67,57,-90,30,-124,-120,5,30
,390,2018/03/15 00:36:45.97,-2615,11303,-11434,-97,22,-96,23,-119,-119,37,36
,391,2018/03/15 00:36:45.99,-2616,11301,-11424,-98,22,-97,31,-120,-128,38,33
,392,2018/03/15 00:36:46.01,-2648,11308,-11499,-100,38,-85,70,-138,-155,31,7
,393,2018/03/15 00:36:46.03,-2523,11338,-11434,-90,77,-89,80,-167,-169,6,4
,394,2018/03/15 00:36:46.05,-2617,11350,-11419,-61,107,-66,92,-168,-158,-23,-13
,395,2018/03/15 00:36:46.07,-2617,11327,-11459,-86,70,-109,49,-156,-158,8,30
,396,2018/03/15 00:36:46.09,-2565,11379,-11411,-121,40,-129,36,-161,-165,40,46
,397,2018/03/15 00:36:46.11,-2715,11331,-11456,-158,5,-159,4,-163,-163,76,77
,398,2018/03/15 00:36:46.13,-2658,11380,-11407,-147,6,-151,-12,-153,-139,70,81
,399,2018/03/15 00:36:46.15,-2735,11365,-11435,-149,-16,-159,-39,-133,-120,82,99
,400,2018/03/15 00:36:46.17,-2645,11325,-11517,-156,-48,-149,-51,-108,-98,102,100
,401,2018/03/15 00:36:46.19,-2729,11338,-11335,-143,-52,-127,-39,-91,-88,97,83
,402,2018/03/15 00:36:46.21,-2657,11341,-11316,-133,-60,-133,-79,-73,-54,96,106
,403,2018/03/15 00:36:46.23,-2676,11386,-11442,-130,-81,-121,-68,-49,-53,105,94
,404,2018/03/15 00:36:46.25,-2630,11354,-11504,-96,-32,-104,-39,-64,-65,64,71
,405,2018/03/15 00:36:46.27,-2637,11364,-11382,-115,-45,-136,-65,-70,-71,80,100
,406,2018/03/15 00:36:46.29,-2705,11427,-11424,-148,-79,-149,-81,-69,-68,113,115
,407,2018/03/15 00:36:46.31,-2709,11341,-11381,-148,-77,-128,-56,-71,-72,112,92
,408,2018/03/15 00:36:46.33,-2778,11360,-11410,-104,-30,-100,-29,-74,-71,67,64
,409,2018/03/15 00:36:46.35,-2657,11253,-11373,-97,-23,-100,-30,-74,-70,60,65
,410,2018/03/15 00:36:46.37,-2733,11342,-11361,-92,-21,-72,1,-71,-73,56,35
,411,2018/03/15 00:36:46.39,-2691,11357,-11348,-71,0,-61,10,-71,-71,35,25
,412,2018/03/15 00:36:46.41,-2770,11381,-11371,-71,4,-81,-3,-75,-78,33,42
,413,2018/03/15 00:36:46.43,-2714,11352,-11358,-68,13,-65,16,-81,-81,27,24
,414,2018/03/15 00:36:46.45,-2654,11330,-11376,-58,29,-65,23,-87,-88,14,21
,415,2018/03/15 00:36:46.47,-2654,11287,-11452,-62,23,-48,31,-85,-79,19,8
,416,2018/03/15 00:36:46.49,-2673,11289,-11431,-67,9,-75,5,-76,-80,29,35
,417,2018/03/15 00:36:46.51,-2734,11325,-11377,-82,0,-81,-1,-82,-80,41,41
,418,2018/03/15 00:36:46.53,-2674,11381,-11452,-64,19,-78,9,-83,-87,22,34
,419,2018/03/15 00:36:46.55,-2762,11350,-11447,-82,10,-79,8,-92,-87,36,35
,420,2018/03/15 00:36:46.57,-2744,11363,-11449,-71,14,-53,35,-85,-88,28,9
,421,2018/03/15 00:36:46.59,-2725,11342,-11365,-55,31,-57,31,-86,-88,12,13
,422,2018/03/15 00:36:46.61,-2742,11394,-11362,-70,24,-77,20,-94,-97,23,28
,423,2018/03/15 00:36:46.63,-2763,11384,-11394,-61,33,-54,33,-94,-87,14,10
,424,2018/03/15 00:36:46.65,-2709,11318,-11417,-44,43,-43,45,-87,-88,0,-1
,425,2018/03/15 00:36:46.67,-2676,11344,-11401,-48,36,-26,61,-84,-87,6,-17
,426,2018/03/15 00:36:46.69,-2679,11364,-11438,-38,47,-32,55,-85,-87,-4,-11
,427,2018/03/15 00:36:46.71,-2688,11319,-11431,-25,60,-11,75,-85,-86,-17,-32
,428,2018/03/15 00:36:46.73,-2713,11323,-11371,-2,89,-28,70,-91,-98,-43,-21
,429,2018/03/15 00:36:46.75,-2756,11316,-11443,-25,75,-26,74,-100,-100,-25,-24
,430,2018/03/15 00:36:46.77,-2710,11348,-11417,-47,58,-32,75,-105,-107,-5,-21
,431,2018/03/15 00:36:46.79,-2692,11323,-11401,-38,68,-36,74,-106,-110,-15,-19
,432,2018/03/15 00:36:46.81,-2712,11426,-11405,-27,83,-32,69,-110,-101,-28,-18
,433,2018/03/15 00:36:46.83,-2737,11376,-11418,-24,72,-35,60,-96,-95,-24,-12
,434,2018/03/15 00:36:46.85,-2735,11289,-11477,-47,48,-44,48,-95,-92,0,-2
,435,2018/03/15 00:36:46.87,-2753,11337,-11282,-52,36,-46,47,-88,-93,8,0
,436,2018/03/15 00:36:46.89,-2720,11341,-11312,-61,43,-60,44,-104,-104,9,8
,437,2018/03/15 00:36:46.91,-2686,11417,-11446,-45,55,-44,50,-100,-94,-5,-3
,438,2018/03/15 00:36:46.93,-2709,11464,-11455,-28,68,-24,72,-96,-96,-20,-24
,439,2018/03/15 00:36:46.95,-2628,11471,-11411,-19,77,-9,88,-96,-97,-29,-39
,440,2018/03/15 00:36:46.97,-2678,11466,-11366,-23,75,-19,83,-98,-102,-26,-32
,441,2018/03/15 00:36:46.99,-2743,11414,-11347,-26,73,-29,64,-99,-93,-23,-17
,442,2018/03/15 00:36:47.01,-2785,11357,-11381,-22,72,-36,55,-94,-91,-25,-9
,443,2018/03/15 00:36:47.03,-2699,11293,-11344,-38,58,-40,58,-96,-98,-10,-9
,444,2018/03/15 00:36:47.05,-2694,11319,-11390,-40,57,-33,68,-97,-101,-8,-17
,445,2018/03/15 00:36:47.07,-2715,11388,-11359,-49,51,-47,52,-100,-99,-1,-2
,446,2018/03/15 00:36:47.09,-2714,11410,-11360,-28,67,-28,67,-95,-95,-19,-19
,447,2018/03/15 00:36:47.11,-2778,11391,-11347,-14,84,-32,55,-98,-87,-35,-11
,448,2018/03/15 00:36:47.13,-2730,11380,-11384,-34,58,-43,58,-92,-101,-12,-7
,449,2018/03/15 00:36:47.15,-2729,11324,-11426,-44,63,-27,84,-107,-111,-9,-28
,450,2018/03/15 00:36:47.17,-2707,11358,-11397,-18,87,-4,98,-105,-102,-34,-47
,451,2018/03/15 00:36:47.19,-2705,11361,-11399,-21,83,-45,58,-104,-103,-31,-6
,452,2018/03/15 00:36:47.21,-2701,11401,-11338,-45,63,-55,50,-108,-105,-9,2
,453,2018/03/15 00:36:47.23,-2753,11445,-11390,-34,70,-20,88,-104,-108,-18,-34
,454,2018/03/15 00:36:47.25,-2707,11425,-11407,-26,85,-22,92,-111,-114,-29,-35
,455,2018/03/15 00:36:47.27,-2712,11396,-11379,-40,67,-45,64,-107,-109,-13,-9
,456,2018/03/15 00:36:47.29,-2635,11421,-11318,-38,75,-37,74,-113,-111,-18,-18
,457,2018/03/15 00:36:47.31,-2751,11413,-11388,-34,78,-52,60,-112,-112,-22,-4
,458,2018/03/15 00:36:47.33,-2683,11372,-11399,-56,59,-51,62,-115,-113,-1,-5
,459,2018/03/15 00:36:47.35,-2643,11329,-11363,-58,56,-50,74,-114,-124,1,-12
,460,2018/03/15 00:36:47.37,-2749,11347,-11407,-62,69,-69,69,-131,-138,-3,0
,461,2018/03/15 00:36:47.39,-2640,11363,-11367,-73,71,-81,62,-144,-143,1,9
,462,2018/03/15 00:36:47.41,-2663,11403,-11367,-74,73,-80,64,-147,-144,0,8
,463,2018/03/15 00:36:47.43,-2674,11390,-11337,-76,68,-68,77,-144,-145,4,-4
,464,2018/03/15 00:36:47.45,-2676,11338,-11410,-80,63,-73,72,-143,-145,8,0
,465,2018/03/15 00:36:47.47,-2659,11339,-11303,-74,70,-70,73,-144,-143,2,-1
,466,2018/03/15 00:36:47.49,-2727,11347,-11319,-57,83,-54,80,-140,-134,-13,-13
,467,2018/03/15 00:36:47.51,-2762,11351,-11380,-60,76,-72,64,-136,-136,-8,4
,468,2018/03/15 00:36:47.53,-2802,11343,-11366,-76,51,-70,69,-127,-139,12,0
,469,2018/03/15 00:36:47.55,-2760,11337,-11388,-84,60,-80,65,-144,-145,12,7
,470,2018/03/15 00:36:47.57,-2690,11368,-11224,-61,75,-48,80,-136,-128,-7,-16
,471,2018/03/15 00:36:47.59,-2772,11359,-11225,-31,92,-39,82,-123,-121,-30,-21
,472,2018/03/15 00:36:47.61,-2655,11439,-11393,-39,89,-46,82,-128,-128,-25,-18
,473,2018/03/15 00:36:47.63,-2705,11473,-11408,-48,79,-36,94,-127,-130,-15,-29
,474,2018/03/15 00:36:47.65,-2671,11458,-11370,-46,75,-36,83,-121,-119,-14,-23
,475,2018/03/15 00:36:47.67,-2741,11397,-11325,-33,87,-33,79,-120,-112,-27,-23
,476,2018/03/15 00:36:47.69,-2703,11146,-11372,-22,91,-32,74,-113,-106,-34,-21
,477,2018/03/15 00:36:47.71,-2656,11128,-11373,-22,82,-15,89,-104,-104,-30,-37
,478,2018/03/15 00:36:47.73,-2668,11313,-11350,-19,84,-19,88,-103,-107,-32,-34
,479,2018/03/15 00:36:47.75,-2605,11541,-11359,-35,72,-23,87,-107,-110,-18,-32
,480,2018/03/15 00:36:47.77,-2561,11588,-11402,-10,103,-22,92,-113,-114,-46,-35
,481,2018/03/15 00:36:47.79,-2510,11615,-11322,-26,93,-31,86,-119,-117,-33,-27
,482,2018/03/15 00:36:47.81,-2510,11613,-11314,-18,93,-11,99,-111,-110,-37,-44
,483,2018/03/15 00:36:47.83,-2507,11647,-11322,-16,96,-4,109,-112,-113,-40,-52
,484,2018/03/15 00:36:47.85,-2447,11613,-11327,-3,102,-5,98,-105,-103,-49,-46
,485,2018/03/15 00:36:47.87,-2549,11636,-11333,-13,97,-25,88,-110,-113,-42,-31
,486,2018/03/15 00:36:47.89,-2447,11549,-11348,-19,100,-25,92,-119,-117,-40,-33
,487,2018/03/15 00:36:47.91,-2487,11488,-11318,-11,104,-4,103,-115,-107,-46,-49
,488,2018/03/15 00:36:47.93,-2580,11487,-11317,-16,87,-21,81,-103,-102,-35,-30
,489,2018/03/15 00:36:47.95,-2596,11457,-11286,-39,72,-46,64,-111,-110,-16,-9
,490,2018/03/15 00:36:47.97,-2560,11429,-11283,-42,58,-40,48,-100,-88,-8,-4
,491,2018/03/15 00:36:47.99,-2525,11483,-11359,-25,57,-24,50,-82,-74,-16,-13
,492,2018/03/15 00:36:48.01,-2557,11475,-11394,-24,45,-11,54,-69,-65,-10,-21
,493,2018/03/15 00:36:48.03,-2476,11521,-11424,-8,48,-1,54,-56,-55,-20,-26
,494,2018/03/15 00:36:48.05,-2505,11447,-11355,-10,46,-12,48,-56,-60,-18,-18
,495,2018/03/15 00:36:48.07,-2380,11417,-11354,0,63,-15,48,-63,-63,-31,-16
,496,2018/03/15 00:36:48.09,-2487,11409,-11395,-14,57,-23,57,-71,-80,-21,-17
,497,2018/03/15 00:36:48.11,-2451,11397,-11394,-25,63,-19,74,-88,-93,-19,-27
,498,2018/03/15 00:36:48.13,-2456,11453,-11315,-20,68,-11,73,-88,-84,-24,-31
,499,2018/03/15 00:36:48.15,-2437,11465,-11385,-21,64,-34,60,-85,-94,-21,-13
,500,2018/03/15 00:36:48.17,-2448,11408,-11359,-28,70,-39,62,-98,-101,-21,-11
,501,2018/03/15 00:36:48.19,-2459,11410,-11446,-38,70,-35,71,-108,-106,-16,-18
,502,2018/03/15 00:36:48.21,-2560,11433,-11368,-30,70,-22,75,-100,-97,-20,-26
,503,2018/03/15 00:36:48.23,-2508,11468,-11436,-30,60,-25,67,-90,-92,-15,-21
,504,2018/03/15 00:36:48.25,-2478,11480,-11424,-29,65,-35,57,-94,-92,-18,-11
,505,2018/03/15 00:36:48.27,-2509,11464,-11219,-27,64,-30,57,-91,-87,-18,-13
,506,2018/03/15 00:36:48.29,-2505,11432,-11326,-27,65,-35,71,-92,-106,-19,-18
,507,2018/03/15 00:36:48.31,-2472,11414,-11451,-48,66,-32,83,-114,-115,-9,-25
,508,2018/03/15 00:36:48.33,-2500,11405,-11467,-50,54,-48,49,-104,-97,-2,0
,509,2018/03/15 00:36:48.35,-2442,11416,-11343,-45,45,-32,65,-90,-97,0,-16
,510,2018/03/15 00:36:48.37,-2504,11370,-11417,-2,96,-37,67,-98,-104,-47,-15
,511,2018/03/15 00:36:48.39,-2439,11428,-11390,-80,51,-110,38,-131,-148,14,36
,512,2018/03/15 00:36:48.41,-2504,11420,-11351,-120,35,-102,62,-155,-164,42,20
,513,2018/03/15 00:36:48.43,-2564,11451,-11375,-96,68,-82,82,-164,-164,14,0
,514,2018/03/15 00:36:48.45,-2567,11409,-11362,-66,97,-72,84,-163,-156,-15,-6
,515,2018/03/15 00:36:48.47,-2591,11415,-11435,-54,96,-41,93,-150,-134,-21,-26
,516,2018/03/15 00:36:48.49,-2498,11486,-11411,-25,102,-20,113,-127,-133,-38,-46
,517,2018/03/15 00:36:48.51,-2472,11392,-11359,-28,104,-26,105,-132,-131,-38,-39
,518,2018/03/15 00:36:48.53,-2482,11346,-11390,-35,90,-39,83,-125,-122,-27,-22
,519,2018/03/15 00:36:48.55,-2522,11320,-11391,-33,89,-36,80,-122,-116,-28,-22
,520,2018/03/15 00:36:48.57,-2558,11300,-11402,-21,97,-26,95,-118,-121,-38,-34
,521,2018/03/15 00:36:48.59,-2482,11404,-11364,-33,88,-32,92,-121,-124,-27,-30
,522,2018/03/15 00:36:48.61,-2457,11407,-11394,-35,82,-23,93,-117,-116,-23,-35
,523,2018/03/15 00:36:48.63,-2474,11411,-11429,-24,90,-23,87,-114,-110,-33,-32
,524,2018/03/15 00:36:48.65,-2498,11447,-11400,-13,91,-16,78,-104,-94,-39,-31
,525,2018/03/15 00:36:48.67,-2491,11457,-11374,-7,83,-9,77,-90,-86,-38,-34
,526,2018/03/15 00:36:48.69,-2447,11442,-11388,-10,72,-3,81,-82,-84,-31,-39
,527,2018/03/15 00:36:48.71,-2470,11414,-11423,-16,73,-14,82,-89,-96,-28,-34
,528,2018/03/15 00:36:48.73,-2439,11396,-11374,-9,87,-20,72,-96,-92,-39,-26
,529,2018/03/15 00:36:48.75,-2450,11433,-11403,-17,80,-31,64,-97,-95,-31,-16
,530,2018/03/15 00:36:48.77,-2503,11387,-11383,-26,81,-28,81,-107,-109,-27,-26
,531,2018/03/15 00:36:48.79,-2499,11435,-11376,-35,75,-22,82,-110,-104,-20,-30
,532,2018/03/15 00:36:48.81,-2470,11459,-11382,-24,70,-22,70,-94,-92,-23,-24
,533,2018/03/15 00:36:48.83,-2542,11426,-11413,-27,68,-30,64,-95,-94,-20,-17
,534,2018/03/15 00:36:48.85,-2455,11404,-11403,-22,67,-33,51,-89,-84,-22,-9
,535,2018/03/15 00:36:48.87,-2513,11392,-11402,-34,58,-30,69,-92,-99,-12,-19
,536,2018/03/15 00:36:48.89,-2525,11465,-11431,-22,76,2,98,-98,-96,-27,-50
,537,2018/03/15 00:36:48.91,-2495,11416,-11316,4,96,1,97,-92,-96,-50,-49
,538,2018/03/15 00:36:48.93,-2455,11428,-11453,-5,90,-19,77,-95,-96,-42,-29
,539,2018/03/15 00:36:48.95,-2575,11389,-11427,-11,86,-14,83,-97,-97,-37,-34
,540,2018/03/15 00:36:48.97,-2481,11410,-11365,-9,95,-12,97,-104,-109,-43,-42
,541,2018/03/15 00:36:48.99,-2477,11400,-11284,-23,81,-13,88,-104,-101,-29,-37
,542,2018/03/15 00:36:49.01,-2518,11412,-11310,-15,80,-22,76,-95,-98,-32,-27
,543,2018/03/15 00:36:49.03,-2417,11442,-11466,-25,75,-38,63,-100,-101,-25,-12
,544,2018/03/15 00:36:49.05,-2461,11465,-11427,-28,80,-36,72,-108,-108,-26,-18
,545,2018/03/15 00:36:49.07,-2527,11453,-11379,-36,70,-25,82,-106,-107,-17,-28
,546,2018/03/15 00:36:49.09,-2537,11427,-11376,-26,80,-22,86,-106,-108,-27,-32
