// Data mode  : Full
// Transmission speed  : 50Hz
// Accelerometer sensor's range  : 2g
// Gyroscope sensor's range  : 250dps
//
//ARTIFACT,NUM,DATE,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,EOG_L,EOG_R,EOG_H,EOG_V
,1118,2018/03/15 00:37:50.77,1515,1042,-15921,-6307,-674,-654,-166,-323,157,244
,1119,2018/03/15 00:37:50.79,1215,1952,-16295,-8063,-1238,-1182,-169,-305,136,237
,1120,2018/03/15 00:37:50.81,965,2926,-16447,-9383,-2034,-1582,-172,-274,102,223
,1121,2018/03/15 00:37:50.83,929,3682,-16367,-9438,-2634,-1808,-189,-264,75,226
,1122,2018/03/15 00:37:50.85,822,4544,-16042,-8161,-2753,-1957,-229,-290,61,259
,1123,2018/03/15 00:37:50.87,721,5167,-15801,-6962,-2358,-2192,-235,-303,68,269
,1124,2018/03/15 00:37:50.89,650,5433,-15923,-6369,-1840,-2424,-114,-178,64,146
,1125,2018/03/15 00:37:50.91,468,5394,-16267,-6114,-1563,-2510,932,895,37,-913
,1126,2018/03/15 00:37:50.93,214,4948,-16339,-5831,-1665,-2335,600,568,32,-584
,1127,2018/03/15 00:37:50.95,89,4849,-16377,-4371,-1931,-1852,937,922,15,-929
,1128,2018/03/15 00:37:50.97,2,5095,-16284,-2502,-2057,-1347,982,984,-2,-983
,1129,2018/03/15 00:37:50.99,-106,4959,-15841,-916,-1840,-966,261,260,1,-260
,1130,2018/03/15 00:37:51.01,-87,4672,-15718,151,-1401,-685,-198,-197,-1,197
,1131,2018/03/15 00:37:51.03,-142,4178,-15691,782,-979,-494,-396,-378,-18,387
,1132,2018/03/15 00:37:51.05,-78,3676,-15777,1113,-616,-314,-373,-342,-31,357
,1133,2018/03/15 00:37:51.07,85,3424,-15913,1248,-326,-135,-336,-299,-37,317
,1134,2018/03/15 00:37:51.09,90,3145,-15976,1220,-65,-7,-317,-265,-52,291
,1135,2018/03/15 00:37:51.11,188,3054,-16123,1220,128,134,-287,-231,-56,259
,1136,2018/03/15 00:37:51.13,198,2946,-16076,1165,296,207,-262,-205,-57,233
,1137,2018/03/15 00:37:51.15,215,2769,-16012,1055,395,308,-237,-165,-72,201
,1138,2018/03/15 00:37:51.17,403,2742,-15974,1011,448,418,-222,-137,-85,179
,1139,2018/03/15 00:37:51.19,468,2870,-15979,971,423,474,-194,-113,-81,153
,1140,2018/03/15 00:37:51.21,569,2976,-15981,837,440,438,-176,-86,-90,131
,1141,2018/03/15 00:37:51.23,575,2990,-15945,688,479,353,-147,-60,-87,103
,1142,2018/03/15 00:37:51.25,668,2942,-15996,615,540,272,-131,-47,-84,89
,1143,2018/03/15 00:37:51.27,660,3008,-16066,603,479,245,-128,-37,-91,82
,1144,2018/03/15 00:37:51.29,700,2881,-16213,503,377,270,-120,-22,-98,71
,1145,2018/03/15 00:37:51.31,597,2883,-16204,397,232,346,-103,-3,-100,53
,1146,2018/03/15 00:37:51.33,573,2926,-16127,299,96,445,-96,3,-99,46
,1147,2018/03/15 00:37:51.35,557,2811,-16060,256,26,580,-88,13,-101,37
,1148,2018/03/15 00:37:51.37,543,2817,-15997,244,-9,694,-87,21,-108,33
,1149,2018/03/15 00:37:51.39,489,2893,-15932,199,60,768,-86,27,-113,29
,1150,2018/03/15 00:37:51.41,534,2899,-15874,203,177,776,-78,25,-103,26
,1151,2018/03/15 00:37:51.43,558,2983,-15969,92,267,715,-74,35,-109,19
,1152,2018/03/15 00:37:51.45,413,2958,-16079,-47,341,655,-76,35,-111,20
,1153,2018/03/15 00:37:51.47,423,2932,-16167,-164,275,583,-77,36,-113,20
,1154,2018/03/15 00:37:51.49,518,3036,-16188,-258,264,523,-79,35,-114,22
,1155,2018/03/15 00:37:51.51,514,3017,-16193,-286,318,440,-63,57,-120,3
,1156,2018/03/15 00:37:51.53,486,3073,-16134,-224,362,370,-69,50,-119,9
,1157,2018/03/15 00:37:51.55,608,3209,-16021,-175,468,259,-64,50,-114,7
,1158,2018/03/15 00:37:51.57,753,3370,-15946,-152,676,94,-70,46,-116,12
,1159,2018/03/15 00:37:51.59,763,3357,-16107,-97,842,-124,-57,52,-109,2
,1160,2018/03/15 00:37:51.61,923,3316,-16296,-60,813,-266,-44,68,-112,-12
,1161,2018/03/15 00:37:51.63,903,3213,-16447,-59,674,-387,78,194,-116,-136
,1162,2018/03/15 00:37:51.65,882,3317,-16303,7,471,-481,-323,-186,-137,254
,1163,2018/03/15 00:37:51.67,1027,3385,-16341,-33,361,-555,-1434,-1392,-42,1413
,1164,2018/03/15 00:37:51.69,904,3389,-16338,347,109,-527,-1412,-1645,233,1528
,1165,2018/03/15 00:37:51.71,824,3063,-16112,705,-83,-357,-1711,-1828,117,1769
,1166,2018/03/15 00:37:51.73,822,3110,-16159,978,-195,-87,-812,-1891,1079,1351
,1167,2018/03/15 00:37:51.75,792,2803,-16087,1010,-84,217,-18,-1979,1961,998
,1168,2018/03/15 00:37:51.77,768,2807,-16124,1213,-215,480,368,-1994,2362,813
,1169,2018/03/15 00:37:51.79,633,2796,-15966,1273,-241,624,-146,-1525,1379,835
,1170,2018/03/15 00:37:51.81,725,2784,-15791,1315,-121,622,-1642,-1812,170,1727
,1171,2018/03/15 00:37:51.83,684,2926,-15878,1357,80,530,-2028,-2009,-19,2018
,1172,2018/03/15 00:37:51.85,642,2948,-15843,1353,191,347,-2040,-2033,-7,2036
,1173,2018/03/15 00:37:51.87,766,2990,-16002,1113,276,106,-2019,-2024,5,2021
,1174,2018/03/15 00:37:51.89,833,2855,-16096,786,66,-113,-2020,-2023,3,2021
,1175,2018/03/15 00:37:51.91,791,2668,-16067,407,-62,-177,-2023,-2024,1,2023
,1176,2018/03/15 00:37:51.93,889,2636,-16186,451,-72,-126,-1879,-1963,84,1921
,1177,2018/03/15 00:37:51.95,870,2687,-16127,652,-226,-67,-244,-908,664,576
,1178,2018/03/15 00:37:51.97,936,2738,-15999,734,-263,-81,1957,1795,162,-1876
,1179,2018/03/15 00:37:51.99,860,2595,-16143,790,-278,-69,1953,1797,156,-1875
,1180,2018/03/15 00:37:52.01,847,2501,-16240,759,-296,-42,1888,1712,176,-1800
,1181,2018/03/15 00:37:52.03,815,2479,-16239,650,-288,-21,1447,945,502,-1196
,1182,2018/03/15 00:37:52.05,806,2477,-16229,465,-244,-58,1286,739,547,-1012
,1183,2018/03/15 00:37:52.07,716,2428,-16362,327,-209,-82,361,-112,473,-124
,1184,2018/03/15 00:37:52.09,694,2440,-16358,214,-187,-90,1062,963,99,-1012
,1185,2018/03/15 00:37:52.11,690,2369,-16243,137,-117,-118,1912,1785,127,-1848
,1186,2018/03/15 00:37:52.13,610,2292,-16245,103,-101,-123,1937,1795,142,-1866
,1187,2018/03/15 00:37:52.15,582,2254,-16386,93,-146,-95,1947,1799,148,-1873
,1188,2018/03/15 00:37:52.17,496,2244,-16249,45,-206,-91,1948,1799,149,-1873
,1189,2018/03/15 00:37:52.19,590,2224,-16210,28,-233,-25,1953,1800,153,-1876
,1190,2018/03/15 00:37:52.21,531,2127,-16196,21,-211,-10,1920,1789,131,-1854
,1191,2018/03/15 00:37:52.23,533,2171,-16155,53,-210,36,1920,1766,154,-1843
,1192,2018/03/15 00:37:52.25,575,2172,-15966,4,-99,24,1928,1683,245,-1805
,1193,2018/03/15 00:37:52.27,682,2405,-16075,-164,267,-16,1892,1509,383,-1700
,1194,2018/03/15 00:37:52.29,658,2395,-16195,-274,356,-65,1756,1439,317,-1597
,1195,2018/03/15 00:37:52.31,634,2454,-16263,-341,256,-89,1623,1497,126,-1560
,1196,2018/03/15 00:37:52.33,820,2418,-16197,-432,164,-137,1471,1462,9,-1466
,1197,2018/03/15 00:37:52.35,677,2456,-16234,-480,100,-134,1090,1219,-129,-1154
,1198,2018/03/15 00:37:52.37,770,2565,-16195,-576,118,-115,893,1127,-234,-1010
,1199,2018/03/15 00:37:52.39,797,2621,-16222,-687,135,-111,847,1152,-305,-999
,1200,2018/03/15 00:37:52.41,827,2679,-16170,-853,145,-106,787,1131,-344,-959
,1201,2018/03/15 00:37:52.43,864,2682,-16250,-1005,143,-98,661,1045,-384,-853
,1202,2018/03/15 00:37:52.45,890,2774,-16332,-1112,43,-90,524,925,-401,-724
,1203,2018/03/15 00:37:52.47,847,2761,-16259,-1202,-32,-79,403,809,-406,-606
,1204,2018/03/15 00:37:52.49,916,2736,-16186,-1289,-112,-50,285,695,-410,-490
,1205,2018/03/15 00:37:52.51,958,2723,-16238,-1368,-203,-29,252,636,-384,-444
,1206,2018/03/15 00:37:52.53,833,2794,-16215,-1445,-292,-3,-96,244,-340,-74
,1207,2018/03/15 00:37:52.55,906,2875,-16189,-1456,-385,36,-425,-80,-345,252
,1208,2018/03/15 00:37:52.57,822,2903,-16197,-1431,-455,102,-280,91,-371,94
,1209,2018/03/15 00:37:52.59,766,2958,-16165,-1304,-522,162,-161,203,-364,-21
,1210,2018/03/15 00:37:52.61,699,3018,-16160,-1072,-572,253,-559,-242,-317,400
,1211,2018/03/15 00:37:52.63,704,3022,-16088,-814,-623,328,-873,-552,-321,712
,1212,2018/03/15 00:37:52.65,663,2987,-16017,-527,-630,403,-492,-103,-389,297
,1213,2018/03/15 00:37:52.67,616,2993,-15949,-255,-521,476,-109,238,-347,-64
,1214,2018/03/15 00:37:52.69,563,3078,-15933,-91,-369,537,32,336,-304,-184
,1215,2018/03/15 00:37:52.71,515,3117,-16014,-38,-258,556,121,420,-299,-270
,1216,2018/03/15 00:37:52.73,513,3106,-16077,-51,-208,527,164,451,-287,-307
,1217,2018/03/15 00:37:52.75,489,3157,-16036,-115,-181,433,218,510,-292,-364
,1218,2018/03/15 00:37:52.77,514,3319,-16037,-162,-177,274,260,570,-310,-415
,1219,2018/03/15 00:37:52.79,430,3361,-16015,-200,-181,49,310,625,-315,-467
,1220,2018/03/15 00:37:52.81,474,3420,-15986,-233,-163,-196,256,564,-308,-410
,1221,2018/03/15 00:37:52.83,449,3387,-16078,-142,-133,-423,26,309,-283,-167
,1222,2018/03/15 00:37:52.85,454,3565,-16058,187,-126,-617,-360,-97,-263,228
,1223,2018/03/15 00:37:52.87,388,3648,-16124,457,-130,-834,-574,-305,-269,439
,1224,2018/03/15 00:37:52.89,376,3594,-16217,632,-166,-1054,-598,-320,-278,459
,1225,2018/03/15 00:37:52.91,338,3438,-16081,785,-246,-1180,-233,65,-298,84
,1226,2018/03/15 00:37:52.93,284,3447,-15892,783,-164,-1308,53,321,-268,-187
,1227,2018/03/15 00:37:52.95,332,3401,-15848,727,22,-1382,163,424,-261,-293
,1228,2018/03/15 00:37:52.97,263,3218,-15954,661,173,-1411,268,505,-237,-386
,1229,2018/03/15 00:37:52.99,239,3115,-16088,612,212,-1350,277,490,-213,-383
,1230,2018/03/15 00:37:53.01,273,2989,-16123,544,163,-1208,258,461,-203,-359
,1231,2018/03/15 00:37:53.03,211,2908,-16173,452,113,-999,273,462,-189,-367
,1232,2018/03/15 00:37:53.05,239,2819,-16182,404,65,-740,291,460,-169,-375
,1233,2018/03/15 00:37:53.07,266,2813,-16144,361,29,-433,274,441,-167,-357
,1234,2018/03/15 00:37:53.09,249,2742,-16116,301,16,-134,277,426,-149,-351
,1235,2018/03/15 00:37:53.11,322,2814,-16162,343,26,188,281,434,-153,-357
,1236,2018/03/15 00:37:53.13,359,2841,-16137,396,22,425,230,379,-149,-304
,1237,2018/03/15 00:37:53.15,349,2918,-16260,436,15,573,230,379,-149,-304
,1238,2018/03/15 00:37:53.17,398,2998,-16219,510,-55,639,238,383,-145,-310
,1239,2018/03/15 00:37:53.19,411,2929,-16193,605,-113,678,220,370,-150,-295
,1240,2018/03/15 00:37:53.21,371,2914,-16173,734,-158,688,195,345,-150,-270
,1241,2018/03/15 00:37:53.23,354,2971,-16169,796,-145,711,184,327,-143,-255
,1242,2018/03/15 00:37:53.25,468,2840,-16138,831,-141,682,172,296,-124,-234
,1243,2018/03/15 00:37:53.27,403,2898,-16103,761,-77,627,150,268,-118,-209
,1244,2018/03/15 00:37:53.29,423,2842,-16146,677,-49,546,124,250,-126,-187
,1245,2018/03/15 00:37:53.31,492,2787,-16083,487,-24,457,119,249,-130,-184
,1246,2018/03/15 00:37:53.33,486,2698,-16115,299,11,374,89,218,-129,-153
,1247,2018/03/15 00:37:53.35,514,2749,-16144,90,-6,325,-102,14,-116,44
,1248,2018/03/15 00:37:53.37,409,2700,-16124,-14,7,292,-628,-516,-112,572
,1249,2018/03/15 00:37:53.39,478,2701,-16079,-129,80,245,-770,-662,-108,716
,1250,2018/03/15 00:37:53.41,429,2761,-16136,-204,145,207,-1322,-1263,-59,1292
,1251,2018/03/15 00:37:53.43,426,2743,-16118,-141,206,186,-1670,-1610,-60,1640
,1252,2018/03/15 00:37:53.45,443,2847,-16114,-168,229,133,-1451,-1374,-77,1412
,1253,2018/03/15 00:37:53.47,484,2860,-16129,-137,245,101,-724,-615,-109,669
,1254,2018/03/15 00:37:53.49,491,2897,-16152,-109,226,49,-136,-1,-135,68
,1255,2018/03/15 00:37:53.51,461,2893,-16193,-103,196,-11,27,164,-137,-95
,1256,2018/03/15 00:37:53.53,497,2840,-16121,-35,116,-61,73,250,-177,-161
,1257,2018/03/15 00:37:53.55,460,2886,-16229,-30,88,-118,133,342,-209,-237
,1258,2018/03/15 00:37:53.57,504,2830,-16207,0,14,-150,196,419,-223,-307
,1259,2018/03/15 00:37:53.59,462,2670,-16252,2,-29,-128,226,434,-208,-330
,1260,2018/03/15 00:37:53.61,377,2624,-16055,64,-44,-62,281,474,-193,-377
,1261,2018/03/15 00:37:53.63,449,2721,-16028,13,87,-41,337,479,-142,-408
,1262,2018/03/15 00:37:53.65,504,2781,-16093,-22,181,-62,350,454,-104,-402
,1263,2018/03/15 00:37:53.67,468,2737,-16217,-46,205,-89,363,432,-69,-397
,1264,2018/03/15 00:37:53.69,462,2790,-16234,-35,166,-99,350,400,-50,-375
,1265,2018/03/15 00:37:53.71,452,2755,-16175,0,72,-119,325,381,-56,-353
,1266,2018/03/15 00:37:53.73,519,2747,-16115,-15,47,-133,311,359,-48,-335
,1267,2018/03/15 00:37:53.75,422,2759,-16065,-45,64,-150,283,319,-36,-301
,1268,2018/03/15 00:37:53.77,516,2761,-16108,-52,81,-158,248,294,-46,-271
,1269,2018/03/15 00:37:53.79,424,2808,-16123,-89,78,-182,228,271,-43,-249
,1270,2018/03/15 00:37:53.81,442,2851,-16165,-116,73,-222,208,248,-40,-228
,1271,2018/03/15 00:37:53.83,469,2843,-16208,-130,79,-228,166,218,-52,-192
,1272,2018/03/15 00:37:53.85,443,2764,-16114,-118,93,-216,160,202,-42,-181
,1273,2018/03/15 00:37:53.87,499,2782,-16117,-67,130,-207,156,192,-36,-174
,1274,2018/03/15 00:37:53.89,442,2778,-16172,-50,182,-187,133,171,-38,-152
,1275,2018/03/15 00:37:53.91,469,2822,-16173,-66,235,-192,117,155,-38,-136
,1276,2018/03/15 00:37:53.93,590,2891,-16190,-59,216,-203,101,139,-38,-120
,1277,2018/03/15 00:37:53.95,560,2856,-16183,-22,198,-242,75,111,-36,-93
,1278,2018/03/15 00:37:53.97,589,2885,-16190,-26,156,-254,95,126,-31,-110
,1279,2018/03/15 00:37:53.99,571,2851,-16222,-4,96,-213,88,116,-28,-102
,1280,2018/03/15 00:37:54.01,556,2808,-16192,32,57,-147,102,137,-35,-119
,1281,2018/03/15 00:37:54.03,587,2803,-16125,63,-2,-70,93,128,-35,-110
,1282,2018/03/15 00:37:54.05,614,2806,-16139,80,11,14,81,113,-32,-97
,1283,2018/03/15 00:37:54.07,581,2791,-16142,97,3,97,81,95,-14,-88
,1284,2018/03/15 00:37:54.09,596,2849,-16140,116,-20,108,80,82,-2,-81
,1285,2018/03/15 00:37:54.11,531,2897,-16149,117,-40,90,64,69,-5,-66
,1286,2018/03/15 00:37:54.13,597,2913,-16092,128,-42,85,78,79,-1,-78
,1287,2018/03/15 00:37:54.15,583,2910,-16109,123,-30,35,84,86,-2,-85
,1288,2018/03/15 00:37:54.17,490,2890,-16109,149,-23,3,84,82,2,-83
,1289,2018/03/15 00:37:54.19,633,2845,-16153,131,-39,-30,83,80,3,-81
,1290,2018/03/15 00:37:54.21,599,2831,-16152,104,-32,-46,74,76,-2,-75
,1291,2018/03/15 00:37:54.23,574,2824,-16158,107,-66,-21,72,76,-4,-74
,1292,2018/03/15 00:37:54.25,528,2816,-16132,86,-99,-3,59,74,-15,-66
,1293,2018/03/15 00:37:54.27,525,2848,-16179,79,-74,23,42,60,-18,-51
,1294,2018/03/15 00:37:54.29,468,2821,-16158,112,-113,73,41,64,-23,-52
,1295,2018/03/15 00:37:54.31,478,2723,-16180,163,-131,120,29,59,-30,-44
,1296,2018/03/15 00:37:54.33,487,2814,-16054,236,-76,165,14,57,-43,-35
,1297,2018/03/15 00:37:54.35,480,2905,-16022,211,71,135,11,67,-56,-39
,1298,2018/03/15 00:37:54.37,582,2955,-16108,163,168,30,11,84,-73,-47
,1299,2018/03/15 00:37:54.39,600,2889,-16229,150,159,-86,16,90,-74,-53
,1300,2018/03/15 00:37:54.41,621,2838,-16196,166,47,-177,21,92,-71,-56
,1301,2018/03/15 00:37:54.43,514,2793,-16163,172,-2,-202,20,102,-82,-61
,1302,2018/03/15 00:37:54.45,511,2696,-16123,113,7,-196,16,103,-87,-59
,1303,2018/03/15 00:37:54.47,535,2662,-16182,53,-11,-116,16,103,-87,-59
,1304,2018/03/15 00:37:54.49,559,2623,-16177,23,-64,-65,1,103,-102,-52
,1305,2018/03/15 00:37:54.51,587,2698,-16150,14,-101,-9,4,109,-105,-56
,1306,2018/03/15 00:37:54.53,553,2774,-16151,-5,-98,-11,10,110,-100,-60
,1307,2018/03/15 00:37:54.55,544,2713,-16176,-37,-90,-6,1,114,-113,-57
,1308,2018/03/15 00:37:54.57,520,2749,-16156,-30,-74,-30,2,118,-116,-60
,1309,2018/03/15 00:37:54.59,604,2735,-16204,-1,-31,-50,11,132,-121,-71
,1310,2018/03/15 00:37:54.61,526,2716,-16156,5,-25,-104,7,142,-135,-74
,1311,2018/03/15 00:37:54.63,533,2759,-16166,25,2,-105,13,153,-140,-83
,1312,2018/03/15 00:37:54.65,602,2730,-16155,-2,9,-127,9,152,-143,-80
,1313,2018/03/15 00:37:54.67,474,2770,-16173,14,29,-97,3,146,-143,-74
,1314,2018/03/15 00:37:54.69,491,2783,-16163,-21,18,-75,2,156,-154,-79
,1315,2018/03/15 00:37:54.71,502,2773,-16170,-28,-12,-69,-3,161,-164,-79
,1316,2018/03/15 00:37:54.73,463,2812,-16177,-17,-6,-58,4,167,-163,-85
,1317,2018/03/15 00:37:54.75,542,2783,-16139,0,-38,-47,4,161,-157,-82
,1318,2018/03/15 00:37:54.77,517,2817,-16073,19,3,-56,1,158,-157,-79
,1319,2018/03/15 00:37:54.79,456,2772,-16175,27,13,-53,5,163,-158,-84
,1320,2018/03/15 00:37:54.81,482,2773,-16122,-7,29,-61,-9,144,-153,-67
,1321,2018/03/15 00:37:54.83,514,2797,-16154,-29,25,-93,-23,134,-157,-55
,1322,2018/03/15 00:37:54.85,490,2826,-16129,-32,16,-97,-28,128,-156,-50
,1323,2018/03/15 00:37:54.87,427,2861,-16096,-30,38,-144,-33,130,-163,-48
,1324,2018/03/15 00:37:54.89,567,2797,-16161,8,41,-145,-45,119,-164,-37
,1325,2018/03/15 00:37:54.91,465,2888,-16144,24,60,-134,-30,130,-160,-50
,1326,2018/03/15 00:37:54.93,541,2855,-16238,39,62,-118,-37,132,-169,-47
,1327,2018/03/15 00:37:54.95,530,2846,-16128,76,29,-92,-26,141,-167,-57
,1328,2018/03/15 00:37:54.97,493,2849,-16181,110,32,-93,-19,149,-168,-65
,1329,2018/03/15 00:37:54.99,529,2810,-16154,128,-8,-68,-11,158,-169,-73
,1330,2018/03/15 00:37:55.01,488,2828,-16176,144,-6,-47,-1,168,-169,-83
,1331,2018/03/15 00:37:55.03,488,2790,-16104,148,-30,-20,3,170,-167,-86
,1332,2018/03/15 00:37:55.05,576,2766,-16197,97,23,-20,-2,162,-164,-80
,1333,2018/03/15 00:37:55.07,467,2740,-16287,163,-15,0,1,163,-162,-82
,1334,2018/03/15 00:37:55.09,457,2692,-16129,236,-100,37,-1,164,-165,-81
,1335,2018/03/15 00:37:55.11,473,2779,-15998,219,-10,46,-12,146,-158,-67
,1336,2018/03/15 00:37:55.13,526,2847,-16085,131,120,-10,-24,137,-161,-56
,1337,2018/03/15 00:37:55.15,517,2807,-16117,41,152,-70,-39,131,-170,-46
,1338,2018/03/15 00:37:55.17,475,2789,-16239,46,84,-130,-21,150,-171,-64
,1339,2018/03/15 00:37:55.19,500,2742,-16112,96,33,-153,-1,164,-165,-81
,1340,2018/03/15 00:37:55.21,528,2731,-16120,109,56,-151,-4,162,-166,-79
,1341,2018/03/15 00:37:55.23,489,2720,-16157,152,78,-123,-6,157,-163,-75
,1342,2018/03/15 00:37:55.25,557,2652,-16163,158,81,-67,-15,150,-165,-67
,1343,2018/03/15 00:37:55.27,508,2658,-16180,163,58,-7,-11,161,-172,-75
,1344,2018/03/15 00:37:55.29,534,2714,-16152,152,74,15,-8,168,-176,-80
,1345,2018/03/15 00:37:55.31,563,2669,-16258,108,91,6,-17,152,-169,-67
,1346,2018/03/15 00:37:55.33,561,2690,-16225,169,46,-19,-18,152,-170,-67
,1347,2018/03/15 00:37:55.35,605,2615,-16178,181,16,-35,-37,145,-182,-54
,1348,2018/03/15 00:37:55.37,572,2619,-16152,182,72,-56,-36,151,-187,-57
,1349,2018/03/15 00:37:55.39,593,2613,-16200,130,132,-77,-16,170,-186,-77
,1350,2018/03/15 00:37:55.41,576,2634,-16191,128,105,-84,-6,180,-186,-87
,1351,2018/03/15 00:37:55.43,547,2600,-16236,85,61,-84,-14,165,-179,-75
,1352,2018/03/15 00:37:55.45,632,2581,-16207,17,19,-81,-37,139,-176,-51
,1353,2018/03/15 00:37:55.47,595,2622,-16164,-25,-6,-62,-38,140,-178,-51
,1354,2018/03/15 00:37:55.49,623,2624,-16147,-10,-21,-55,-31,145,-176,-57
,1355,2018/03/15 00:37:55.51,559,2641,-16167,1,3,-49,-24,154,-178,-65
,1356,2018/03/15 00:37:55.53,551,2691,-16117,-16,-10,-37,-28,150,-178,-61
,1357,2018/03/15 00:37:55.55,560,2728,-16221,-43,-16,-40,-36,148,-184,-56
,1358,2018/03/15 00:37:55.57,581,2724,-16141,-55,-23,-47,-32,155,-187,-61
,1359,2018/03/15 00:37:55.59,558,2741,-16167,-38,-8,-79,-20,161,-181,-70
,1360,2018/03/15 00:37:55.61,539,2706,-16227,-40,1,-96,-25,155,-180,-65
,1361,2018/03/15 00:37:55.63,545,2674,-16205,-17,-9,-86,-30,148,-178,-59
,1362,2018/03/15 00:37:55.65,641,2685,-16176,-42,-45,-40,-31,159,-190,-64
,1363,2018/03/15 00:37:55.67,599,2720,-16125,-23,-62,-8,-36,152,-188,-58
,1364,2018/03/15 00:37:55.69,554,2700,-16159,-20,-103,31,-27,158,-185,-65
,1365,2018/03/15 00:37:55.71,563,2684,-16170,14,-89,49,-31,159,-190,-64
,1366,2018/03/15 00:37:55.73,592,2723,-16226,32,-109,58,-28,146,-174,-59
,1367,2018/03/15 00:37:55.75,599,2715,-16168,67,-139,64,-31,137,-168,-53
,1368,2018/03/15 00:37:55.77,465,2744,-16148,90,-139,52,-30,148,-178,-59
,1369,2018/03/15 00:37:55.79,594,2722,-16124,76,-130,51,-28,149,-177,-60
,1370,2018/03/15 00:37:55.81,489,2736,-16147,45,-77,40,-35,150,-185,-57
,1371,2018/03/15 00:37:55.83,499,2651,-16189,121,-70,15,-42,148,-190,-53
,1372,2018/03/15 00:37:55.85,451,2639,-16174,191,-102,52,-31,156,-187,-62
,1373,2018/03/15 00:37:55.87,538,2701,-16050,224,-34,52,-26,148,-174,-61
,1374,2018/03/15 00:37:55.89,453,2675,-16140,92,93,24,-28,147,-175,-59
,1375,2018/03/15 00:37:55.91,518,2706,-16197,0,116,-20,-23,158,-181,-67
,1376,2018/03/15 00:37:55.93,496,2684,-16215,-55,48,-56,-25,160,-185,-67
,1377,2018/03/15 00:37:55.95,498,2716,-16125,-36,15,-72,-32,152,-184,-60
,1378,2018/03/15 00:37:55.97,542,2706,-16148,-23,18,-55,-30,153,-183,-61
,1379,2018/03/15 00:37:55.99,496,2716,-16235,-4,23,-39,-28,163,-191,-67
,1380,2018/03/15 00:37:56.01,440,2634,-16189,27,-13,4,-35,160,-195,-62
,1381,2018/03/15 00:37:56.03,552,2740,-16154,53,-23,40,-28,165,-193,-68
,1382,2018/03/15 00:37:56.05,544,2773,-16144,31,-13,39,-12,178,-190,-83
,1383,2018/03/15 00:37:56.07,480,2707,-16213,24,3,9,-14,186,-200,-86
,1384,2018/03/15 00:37:56.09,550,2716,-16142,82,-33,0,-13,179,-192,-83
,1385,2018/03/15 00:37:56.11,464,2669,-16164,135,-5,4,-27,153,-180,-63
,1386,2018/03/15 00:37:56.13,450,2660,-16170,172,-10,36,-37,142,-179,-52
,1387,2018/03/15 00:37:56.15,490,2628,-16172,137,33,34,-35,142,-177,-53
,1388,2018/03/15 00:37:56.17,520,2640,-16203,156,30,66,-45,136,-181,-45
,1389,2018/03/15 00:37:56.19,561,2662,-16188,102,-6,69,-58,134,-192,-38
,1390,2018/03/15 00:37:56.21,497,2676,-16190,44,-43,52,-48,135,-183,-43
,1391,2018/03/15 00:37:56.23,480,2638,-16152,-3,-63,19,-48,128,-176,-40
,1392,2018/03/15 00:37:56.25,510,2733,-16227,-22,-73,-17,-42,135,-177,-46
,1393,2018/03/15 00:37:56.27,488,2636,-16189,-53,-53,-29,-38,142,-180,-52
,1394,2018/03/15 00:37:56.29,448,2664,-16165,-14,-48,-32,-36,146,-182,-55
,1395,2018/03/15 00:37:56.31,510,2721,-16163,-51,-22,-29,-50,133,-183,-41
,1396,2018/03/15 00:37:56.33,505,2685,-16179,-10,-19,-19,-60,123,-183,-31
,1397,2018/03/15 00:37:56.35,488,2685,-16132,-34,-9,-30,-67,122,-189,-27
,1398,2018/03/15 00:37:56.37,460,2708,-16206,-12,-36,-27,-74,126,-200,-26
,1399,2018/03/15 00:37:56.39,582,2756,-16178,-5,-32,-53,-67,115,-182,-24
,1400,2018/03/15 00:37:56.41,554,2702,-16162,33,-76,-55,-52,117,-169,-32
,1401,2018/03/15 00:37:56.43,505,2752,-16150,38,-90,-54,-50,117,-167,-33
,1402,2018/03/15 00:37:56.45,528,2729,-16197,72,-91,-28,-59,110,-169,-25
,1403,2018/03/15 00:37:56.47,515,2722,-16150,97,-108,-1,-54,119,-173,-32
,1404,2018/03/15 00:37:56.49,480,2749,-16154,117,-150,33,-47,111,-158,-32
,1405,2018/03/15 00:37:56.51,472,2698,-16219,131,-163,56,-35,110,-145,-37
,1406,2018/03/15 00:37:56.53,469,2736,-16115,169,-177,86,-36,110,-146,-37
,1407,2018/03/15 00:37:56.55,528,2720,-16181,191,-171,112,-48,106,-154,-29
,1408,2018/03/15 00:37:56.57,408,2691,-16126,193,-191,94,-53,121,-174,-34
,1409,2018/03/15 00:37:56.59,433,2698,-16171,175,-166,92,-42,126,-168,-42
,1410,2018/03/15 00:37:56.61,381,2636,-16219,218,-176,119,-39,127,-166,-44
,1411,2018/03/15 00:37:56.63,323,2630,-16160,309,-206,115,-39,133,-172,-47
,1412,2018/03/15 00:37:56.65,365,2624,-16019,284,-109,103,-44,127,-171,-41
,1413,2018/03/15 00:37:56.67,385,2637,-16112,258,21,81,-50,123,-173,-36
,1414,2018/03/15 00:37:56.69,375,2656,-16203,177,68,28,-43,120,-163,-38
,1415,2018/03/15 00:37:56.71,357,2617,-16223,155,-17,-9,-45,122,-167,-38
